timestamp,site_id,generation_lag_1,generation_lag_2,generation_lag_3,generation_lag_24,generation_rolling_mean_3,generation_rolling_mean_6,generation_rolling_mean_24,generation_trend_3,hour,day_of_week,month,day_of_year,is_daytime,irradiance,cloud_cover,temperature,installed_capacity_mw,generation_mw
2025-01-29 01:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,13.869583333333333,0.0,1,2,1,29,0,0.0,46.4,8.9,100.0,0.0
2025-01-29 02:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,13.869583333333333,0.0,2,2,1,29,0,0.0,37.0,8.3,100.0,0.0
2025-01-29 03:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,13.869583333333333,0.0,3,2,1,29,0,0.0,33.8,7.8,100.0,0.0
2025-01-29 04:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,13.869583333333333,0.0,4,2,1,29,0,0.0,28.3,8.3,100.0,0.0
2025-01-29 05:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,13.869583333333333,0.0,5,2,1,29,0,0.0,46.4,8.9,100.0,0.0
2025-01-29 06:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,13.869583333333333,0.0,6,2,1,29,1,0.0,55.8,9.6,100.0,0.0
2025-01-29 07:00:00,solar-01,0.0,0.0,0.0,9.58,0.0,0.0,13.869583333333333,0.0,7,2,1,29,1,85.1,66.8,9.6,100.0,8.91
2025-01-29 08:00:00,solar-01,8.91,0.0,0.0,23.84,2.9699999999999953,1.4849999999999977,13.841666666666669,8.91,8,2,1,29,1,173.3,72.0,10.8,100.0,16.83
2025-01-29 09:00:00,solar-01,16.83,8.91,0.0,34.93,8.579999999999995,4.289999999999997,13.549583333333333,16.83,9,2,1,29,1,322.2,61.8,11.9,100.0,31.1
2025-01-29 10:00:00,solar-01,31.1,16.83,8.91,42.4,18.946666666666662,9.473333333333331,13.39,22.19,10,2,1,29,1,420.5,57.6,13.2,100.0,39.87
2025-01-29 11:00:00,solar-01,39.87,31.1,16.83,47.28,29.266666666666662,16.11833333333333,13.284583333333332,23.04,11,2,1,29,1,444.3,62.1,14.9,100.0,41.98
2025-01-29 12:00:00,solar-01,41.98,39.87,31.1,50.26,37.65,23.114999999999995,13.063749999999999,10.879999999999995,12,2,1,29,1,520.4,52.4,16.0,100.0,48.49
2025-01-29 13:00:00,solar-01,48.49,41.98,39.87,47.2,43.44666666666666,31.196666666666662,12.99,8.620000000000005,13,2,1,29,1,404.8,59.2,16.3,100.0,38.18
2025-01-29 14:00:00,solar-01,38.18,48.49,41.98,38.59,42.883333333333326,36.074999999999996,12.614166666666668,-3.799999999999997,14,2,1,29,1,338.1,57.7,17.3,100.0,32.48
2025-01-29 15:00:00,solar-01,32.48,38.18,48.49,26.69,39.71666666666666,38.68333333333333,12.359583333333333,-16.010000000000005,15,2,1,29,1,233.8,55.2,18.1,100.0,22.17
2025-01-29 16:00:00,solar-01,22.17,32.48,38.18,12.1,30.943333333333328,37.19499999999999,12.17125,-16.009999999999998,16,2,1,29,1,91.9,61.8,18.4,100.0,8.93
2025-01-29 17:00:00,solar-01,8.93,22.17,32.48,0.0,21.193333333333328,32.03833333333333,12.039166666666667,-23.549999999999997,17,2,1,29,1,0.0,65.4,19.1,100.0,0.0
2025-01-29 18:00:00,solar-01,0.0,8.93,22.17,0.0,10.366666666666662,25.04166666666666,12.039166666666667,-22.17,18,2,1,29,1,0.0,62.1,16.9,100.0,0.0
2025-01-29 19:00:00,solar-01,0.0,0.0,8.93,0.0,2.9766666666666617,16.959999999999997,12.039166666666667,-8.93,19,2,1,29,0,0.0,71.4,16.3,100.0,0.0
2025-01-29 20:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,10.596666666666664,12.039166666666667,0.0,20,2,1,29,0,0.0,61.7,15.1,100.0,0.0
2025-01-29 21:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,5.183333333333331,12.039166666666667,0.0,21,2,1,29,0,0.0,66.7,13.8,100.0,0.0
2025-01-29 22:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,1.4883333333333308,12.039166666666667,0.0,22,2,1,29,0,0.0,70.9,10.6,100.0,0.0
2025-01-29 23:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,12.039166666666667,0.0,23,2,1,29,0,0.0,67.4,9.8,100.0,0.0
2025-01-30 00:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,12.039166666666667,0.0,0,3,1,30,0,0.0,43.2,7.7,100.0,0.0
2025-01-30 01:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,12.039166666666667,0.0,1,3,1,30,0,0.0,32.3,6.4,100.0,0.0
2025-01-30 02:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,12.039166666666667,0.0,2,3,1,30,0,0.0,40.2,5.9,100.0,0.0
2025-01-30 03:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,12.039166666666667,0.0,3,3,1,30,0,0.0,38.2,5.9,100.0,0.0
2025-01-30 04:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,12.039166666666667,0.0,4,3,1,30,0,0.0,33.8,6.4,100.0,0.0
2025-01-30 05:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,12.039166666666667,0.0,5,3,1,30,0,0.0,42.4,7.6,100.0,0.0
2025-01-30 06:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,12.039166666666667,0.0,6,3,1,30,1,0.0,36.0,8.8,100.0,0.0
2025-01-30 07:00:00,solar-01,0.0,0.0,0.0,8.91,0.0,0.0,12.039166666666667,0.0,7,3,1,30,1,134.8,24.8,9.8,100.0,13.44
2025-01-30 08:00:00,solar-01,13.44,0.0,0.0,16.83,4.479999999999995,2.2399999999999975,12.227916666666665,13.44,8,3,1,30,1,327.8,13.7,11.2,100.0,31.88
2025-01-30 09:00:00,solar-01,31.88,13.44,0.0,31.1,15.106666666666662,7.553333333333331,12.854999999999999,31.88,9,3,1,30,1,460.8,21.2,11.9,100.0,43.68
2025-01-30 10:00:00,solar-01,43.68,31.88,13.44,39.87,29.666666666666657,14.833333333333329,13.379166666666665,30.240000000000002,10,3,1,30,1,624.4,12.8,13.2,100.0,58.13
2025-01-30 11:00:00,solar-01,58.13,43.68,31.88,41.98,44.56333333333333,24.521666666666665,14.14,26.250000000000004,11,3,1,30,1,598.2,29.6,14.6,100.0,55.96
2025-01-30 12:00:00,solar-01,55.96,58.13,43.68,48.49,52.589999999999996,33.84833333333333,14.722500000000002,12.280000000000001,12,3,1,30,1,659.2,13.7,16.6,100.0,60.32
2025-01-30 13:00:00,solar-01,60.32,55.96,58.13,38.18,58.136666666666656,43.901666666666664,15.215416666666668,2.1899999999999977,13,3,1,30,1,560.4,30.0,17.6,100.0,51.52
2025-01-30 14:00:00,solar-01,51.52,60.32,55.96,32.48,55.93333333333333,50.248333333333335,15.77125,-4.439999999999998,14,3,1,30,1,447.7,32.4,18.1,100.0,41.92
2025-01-30 15:00:00,solar-01,41.92,51.52,60.32,22.17,51.25333333333333,51.92166666666666,16.164583333333336,-18.4,15,3,1,30,1,306.1,32.1,19.0,100.0,28.85
2025-01-30 16:00:00,solar-01,28.85,41.92,51.52,8.93,40.76333333333333,49.449999999999996,16.442916666666665,-22.67,16,3,1,30,1,126.7,28.2,18.5,100.0,12.27
2025-01-30 17:00:00,solar-01,12.27,28.85,41.92,0.0,27.679999999999993,41.806666666666665,16.582083333333333,-29.650000000000002,17,3,1,30,1,0.0,32.3,18.7,100.0,0.0
2025-01-30 18:00:00,solar-01,0.0,12.27,28.85,0.0,13.706666666666658,32.48,16.582083333333333,-28.85,18,3,1,30,1,0.0,32.5,17.6,100.0,0.0
2025-01-30 19:00:00,solar-01,0.0,0.0,12.27,0.0,4.089999999999993,22.426666666666666,16.582083333333333,-12.27,19,3,1,30,0,0.0,41.7,17.3,100.0,0.0
2025-01-30 20:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,13.839999999999996,16.582083333333333,0.0,20,3,1,30,0,0.0,42.0,15.0,100.0,0.0
2025-01-30 21:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,6.853333333333329,16.582083333333333,0.0,21,3,1,30,0,0.0,42.5,14.3,100.0,0.0
2025-01-30 22:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,2.0449999999999964,16.582083333333333,0.0,22,3,1,30,0,0.0,38.8,12.4,100.0,0.0
2025-01-30 23:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.582083333333333,0.0,23,3,1,30,0,0.0,38.0,10.7,100.0,0.0
2025-01-31 00:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.582083333333333,0.0,0,4,1,31,0,0.0,0.0,9.0,100.0,0.0
2025-01-31 01:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.582083333333333,0.0,1,4,1,31,0,0.0,0.0,7.6,100.0,0.0
2025-01-31 02:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.582083333333333,0.0,2,4,1,31,0,0.0,0.0,6.9,100.0,0.0
2025-01-31 03:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.582083333333333,0.0,3,4,1,31,0,0.0,0.0,6.3,100.0,0.0
2025-01-31 04:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.582083333333333,0.0,4,4,1,31,0,0.0,0.0,6.2,100.0,0.0
2025-01-31 05:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.582083333333333,0.0,5,4,1,31,0,0.0,0.0,7.0,100.0,0.0
2025-01-31 06:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.582083333333333,0.0,6,4,1,31,1,0.0,0.0,7.5,100.0,0.0
2025-01-31 07:00:00,solar-01,0.0,0.0,0.0,13.44,0.0,0.0,16.582083333333333,0.0,7,4,1,31,1,149.6,0.0,8.4,100.0,14.85
2025-01-31 08:00:00,solar-01,14.85,0.0,0.0,31.88,4.949999999999993,2.4749999999999965,16.640833333333333,14.85,8,4,1,31,1,331.7,0.0,9.2,100.0,32.67
2025-01-31 09:00:00,solar-01,32.67,14.85,0.0,43.68,15.839999999999995,7.919999999999997,16.673750000000002,32.67,9,4,1,31,1,503.8,0.0,10.5,100.0,48.21
2025-01-31 10:00:00,solar-01,48.21,32.67,14.85,58.13,31.909999999999997,15.954999999999998,16.8625,33.36,10,4,1,31,1,625.9,0.0,12.8,100.0,58.35
2025-01-31 11:00:00,solar-01,58.35,48.21,32.67,55.96,46.41,25.679999999999996,16.871666666666666,25.68,11,4,1,31,1,687.3,0.0,13.9,100.0,63.28
2025-01-31 12:00:00,solar-01,63.28,58.35,48.21,60.32,56.61333333333332,36.22666666666667,17.176666666666666,15.07,12,4,1,31,1,681.9,0.0,14.8,100.0,62.87
2025-01-31 13:00:00,solar-01,62.87,63.28,58.35,51.52,61.49999999999999,46.70499999999999,17.282916666666665,4.519999999999996,13,4,1,31,1,628.2,0.0,15.9,100.0,57.86
2025-01-31 14:00:00,solar-01,57.86,62.87,63.28,41.92,61.336666666666666,53.87333333333333,17.547083333333333,-5.420000000000002,14,4,1,31,1,491.8,0.0,16.4,100.0,45.86
2025-01-31 15:00:00,solar-01,45.86,57.86,62.87,28.85,55.529999999999994,56.071666666666665,17.71125,-17.009999999999998,15,4,1,31,1,326.8,0.0,17.8,100.0,30.94
2025-01-31 16:00:00,solar-01,30.94,45.86,57.86,12.27,44.886666666666656,53.19333333333333,17.798333333333336,-26.919999999999998,16,4,1,31,1,149.8,0.0,17.5,100.0,14.69
2025-01-31 17:00:00,solar-01,14.69,30.94,45.86,0.0,30.49666666666666,45.916666666666664,17.899166666666666,-31.17,17,4,1,31,1,0.0,0.0,17.1,100.0,0.0
2025-01-31 18:00:00,solar-01,0.0,14.69,30.94,0.0,15.209999999999994,35.37,17.899166666666666,-30.94,18,4,1,31,1,0.0,10.0,16.8,100.0,0.0
2025-01-31 19:00:00,solar-01,0.0,0.0,14.69,0.0,4.896666666666659,24.891666666666662,17.899166666666666,-14.69,19,4,1,31,0,0.0,16.0,16.1,100.0,0.0
2025-01-31 20:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,15.24833333333333,17.899166666666666,0.0,20,4,1,31,0,0.0,0.0,14.5,100.0,0.0
2025-01-31 21:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,7.604999999999997,17.899166666666666,0.0,21,4,1,31,0,0.0,0.0,12.8,100.0,0.0
2025-01-31 22:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,2.4483333333333297,17.899166666666666,0.0,22,4,1,31,0,0.0,0.0,12.2,100.0,0.0
2025-01-31 23:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.899166666666666,0.0,23,4,1,31,0,0.0,0.0,10.6,100.0,0.0
2025-02-01 00:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.899166666666666,0.0,0,5,2,32,0,0.0,3.0,9.2,100.0,0.0
2025-02-01 01:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.899166666666666,0.0,1,5,2,32,0,0.0,0.0,7.8,100.0,0.0
2025-02-01 02:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.899166666666666,0.0,2,5,2,32,0,0.0,0.1,6.3,100.0,0.0
2025-02-01 03:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.899166666666666,0.0,3,5,2,32,0,0.0,0.0,6.5,100.0,0.0
2025-02-01 04:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.899166666666666,0.0,4,5,2,32,0,0.0,0.0,5.5,100.0,0.0
2025-02-01 05:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.899166666666666,0.0,5,5,2,32,0,0.0,0.0,6.1,100.0,0.0
2025-02-01 06:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.899166666666666,0.0,6,5,2,32,1,0.0,0.0,7.0,100.0,0.0
2025-02-01 07:00:00,solar-01,0.0,0.0,0.0,14.85,0.0,0.0,17.899166666666666,0.0,7,5,2,32,1,145.6,0.0,9.4,100.0,14.84
2025-02-01 08:00:00,solar-01,14.84,0.0,0.0,32.67,4.946666666666659,2.4733333333333296,17.89875,14.84,8,5,2,32,1,344.6,0.0,9.9,100.0,33.84
2025-02-01 09:00:00,solar-01,33.84,14.84,0.0,48.21,16.22666666666666,8.11333333333333,17.9475,33.84,9,5,2,32,1,502.1,0.0,11.1,100.0,48.01
2025-02-01 10:00:00,solar-01,48.01,33.84,14.84,58.35,32.22999999999999,16.114999999999995,17.93916666666667,33.17,10,5,2,32,1,629.7,0.0,12.6,100.0,58.56
2025-02-01 11:00:00,solar-01,58.56,48.01,33.84,63.28,46.80333333333332,25.874999999999996,17.947916666666668,24.72,11,5,2,32,1,673.2,0.1,14.0,100.0,62.11
2025-02-01 12:00:00,solar-01,62.11,58.56,48.01,62.87,56.22666666666666,36.22666666666667,17.89916666666667,14.100000000000001,12,5,2,32,1,714.9,4.8,14.9,100.0,65.39
2025-02-01 13:00:00,solar-01,65.39,62.11,58.56,57.86,62.01999999999999,47.125,18.004166666666666,6.829999999999998,13,5,2,32,1,638.3,6.4,15.9,100.0,59.03
2025-02-01 14:00:00,solar-01,59.03,65.39,62.11,45.86,62.176666666666655,54.49,18.052916666666665,-3.0799999999999983,14,5,2,32,1,502.6,0.0,16.0,100.0,46.97
2025-02-01 15:00:00,solar-01,46.97,59.03,65.39,30.94,57.12999999999999,56.67833333333332,18.099166666666665,-18.42,15,5,2,32,1,333.5,6.0,16.5,100.0,32.03
2025-02-01 16:00:00,solar-01,32.03,46.97,59.03,14.69,46.00999999999999,54.01499999999999,18.144583333333333,-27.0,16,5,2,32,1,151.6,1.4,15.2,100.0,14.72
2025-02-01 17:00:00,solar-01,14.72,32.03,46.97,0.0,31.23999999999999,46.708333333333336,18.145833333333332,-32.25,17,5,2,32,1,0.0,3.0,14.8,100.0,0.0
2025-02-01 18:00:00,solar-01,0.0,14.72,32.03,0.0,15.583333333333323,36.35666666666666,18.145833333333332,-32.03,18,5,2,32,1,0.0,23.8,14.0,100.0,0.0
2025-02-01 19:00:00,solar-01,0.0,0.0,14.72,0.0,4.906666666666657,25.45833333333333,18.145833333333332,-14.72,19,5,2,32,0,0.0,20.9,13.3,100.0,0.0
2025-02-01 20:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,15.619999999999996,18.145833333333332,0.0,20,5,2,32,0,0.0,28.4,13.0,100.0,0.0
2025-02-01 21:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,7.791666666666662,18.145833333333332,0.0,21,5,2,32,0,0.0,20.1,11.2,100.0,0.0
2025-02-01 22:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,2.4533333333333287,18.145833333333332,0.0,22,5,2,32,0,0.0,18.2,10.4,100.0,0.0
2025-02-01 23:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,18.145833333333332,0.0,23,5,2,32,0,0.0,30.9,9.0,100.0,0.0
2025-02-02 00:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,18.145833333333332,0.0,0,6,2,33,0,0.0,40.5,7.4,100.0,0.0
2025-02-02 01:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,18.145833333333332,0.0,1,6,2,33,0,0.0,53.0,7.6,100.0,0.0
2025-02-02 02:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,18.145833333333332,0.0,2,6,2,33,0,0.0,55.1,7.3,100.0,0.0
2025-02-02 03:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,18.145833333333332,0.0,3,6,2,33,0,0.0,46.9,7.0,100.0,0.0
2025-02-02 04:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,18.145833333333332,0.0,4,6,2,33,0,0.0,49.2,7.5,100.0,0.0
2025-02-02 05:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,18.145833333333332,0.0,5,6,2,33,0,0.0,53.9,8.3,100.0,0.0
2025-02-02 06:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,18.145833333333332,0.0,6,6,2,33,1,0.0,55.3,9.2,100.0,0.0
2025-02-02 07:00:00,solar-01,0.0,0.0,0.0,14.84,0.0,0.0,18.145833333333332,0.0,7,6,2,33,1,127.3,38.9,9.1,100.0,12.61
2025-02-02 08:00:00,solar-01,12.61,0.0,0.0,33.84,4.203333333333323,2.1016666666666617,18.05291666666667,12.61,8,6,2,33,1,301.7,31.3,10.1,100.0,29.35
2025-02-02 09:00:00,solar-01,29.35,12.61,0.0,48.01,13.986666666666657,6.993333333333329,17.86583333333333,29.35,9,6,2,33,1,474.4,28.4,11.7,100.0,45.37
2025-02-02 10:00:00,solar-01,45.37,29.35,12.61,58.56,29.10999999999999,14.554999999999994,17.75583333333333,32.76,10,6,2,33,1,566.0,27.3,13.1,100.0,53.38
2025-02-02 11:00:00,solar-01,53.38,45.37,29.35,62.11,42.69999999999999,23.451666666666664,17.54,24.03,11,6,2,33,1,619.5,31.8,14.8,100.0,57.33
2025-02-02 12:00:00,solar-01,57.33,53.38,45.37,65.39,52.026666666666664,33.00666666666666,17.340833333333332,11.96,12,6,2,33,1,625.3,32.3,16.2,100.0,57.46
2025-02-02 13:00:00,solar-01,57.46,57.33,53.38,59.03,56.05666666666665,42.58333333333333,17.010416666666668,4.079999999999998,13,6,2,33,1,594.0,20.6,17.0,100.0,54.65
2025-02-02 14:00:00,solar-01,54.65,57.46,57.33,46.97,56.47999999999999,49.589999999999996,16.827916666666667,-2.6799999999999997,14,6,2,33,1,483.7,24.0,17.0,100.0,44.96
2025-02-02 15:00:00,solar-01,44.96,54.65,57.46,32.03,52.356666666666655,52.19166666666666,16.74416666666667,-12.5,15,6,2,33,1,307.6,28.9,17.3,100.0,29.06
2025-02-02 16:00:00,solar-01,29.06,44.96,54.65,14.72,42.889999999999986,49.47333333333333,16.620416666666667,-25.59,16,6,2,33,1,138.4,32.7,17.2,100.0,13.13
2025-02-02 17:00:00,solar-01,13.13,29.06,44.96,0.0,29.049999999999986,42.76499999999999,16.554166666666667,-31.83,17,6,2,33,1,0.0,40.3,17.3,100.0,0.0
2025-02-02 18:00:00,solar-01,0.0,13.13,29.06,0.0,14.063333333333324,33.21,16.554166666666667,-29.06,18,6,2,33,1,0.0,45.0,16.1,100.0,0.0
2025-02-02 19:00:00,solar-01,0.0,0.0,13.13,0.0,4.376666666666657,23.63333333333333,16.554166666666667,-13.13,19,6,2,33,0,0.0,46.1,14.6,100.0,0.0
2025-02-02 20:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,14.524999999999993,16.554166666666667,0.0,20,6,2,33,0,0.0,42.9,13.7,100.0,0.0
2025-02-02 21:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,7.031666666666662,16.554166666666667,0.0,21,6,2,33,0,0.0,27.3,12.0,100.0,0.0
2025-02-02 22:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,2.1883333333333286,16.554166666666667,0.0,22,6,2,33,0,0.0,30.3,10.2,100.0,0.0
2025-02-02 23:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.554166666666667,0.0,23,6,2,33,0,0.0,31.2,8.8,100.0,0.0
2025-02-03 00:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.554166666666667,0.0,0,0,2,34,0,0.0,32.9,8.3,100.0,0.0
2025-02-03 01:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.554166666666667,0.0,1,0,2,34,0,0.0,21.7,7.3,100.0,0.0
2025-02-03 02:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.554166666666667,0.0,2,0,2,34,0,0.0,13.3,6.9,100.0,0.0
2025-02-03 03:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.554166666666667,0.0,3,0,2,34,0,0.0,23.1,6.5,100.0,0.0
2025-02-03 04:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.554166666666667,0.0,4,0,2,34,0,0.0,22.9,7.2,100.0,0.0
2025-02-03 05:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.554166666666667,0.0,5,0,2,34,0,0.0,28.5,9.0,100.0,0.0
2025-02-03 06:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,16.554166666666667,0.0,6,0,2,34,1,0.0,28.2,9.5,100.0,0.0
2025-02-03 07:00:00,solar-01,0.0,0.0,0.0,12.61,0.0,0.0,16.554166666666667,0.0,7,0,2,34,1,140.0,28.0,9.8,100.0,14.36
2025-02-03 08:00:00,solar-01,14.36,0.0,0.0,29.35,4.786666666666657,2.3933333333333286,16.627083333333335,14.36,8,0,2,34,1,299.7,35.0,10.9,100.0,29.24
2025-02-03 09:00:00,solar-01,29.24,14.36,0.0,45.37,14.533333333333323,7.266666666666661,16.6225,29.24,9,0,2,34,1,457.4,29.6,12.7,100.0,43.55
2025-02-03 10:00:00,solar-01,43.55,29.24,14.36,53.38,29.049999999999986,14.524999999999993,16.546666666666667,29.189999999999998,10,0,2,34,1,582.9,29.7,14.0,100.0,54.52
2025-02-03 11:00:00,solar-01,54.52,43.55,29.24,57.33,42.43666666666666,23.61166666666666,16.594166666666666,25.280000000000005,11,0,2,34,1,669.3,25.4,14.8,100.0,61.94
2025-02-03 12:00:00,solar-01,61.94,54.52,43.55,57.46,53.33666666666665,33.934999999999995,16.78625,18.39,12,0,2,34,1,669.1,21.8,16.1,100.0,61.21
2025-02-03 13:00:00,solar-01,61.21,61.94,54.52,54.65,59.22333333333332,44.136666666666656,16.9425,6.689999999999998,13,0,2,34,1,608.4,19.6,17.4,100.0,56.01
2025-02-03 14:00:00,solar-01,56.01,61.21,61.94,44.96,59.71999999999999,51.078333333333326,16.999166666666667,-5.93,14,0,2,34,1,475.0,21.9,17.9,100.0,44.09
2025-02-03 15:00:00,solar-01,44.09,56.01,61.21,29.06,53.76999999999999,53.55333333333332,16.96291666666667,-17.119999999999997,15,0,2,34,1,334.3,18.4,18.6,100.0,31.67
2025-02-03 16:00:00,solar-01,31.67,44.09,56.01,13.13,43.923333333333325,51.57333333333333,17.071666666666665,-24.339999999999996,16,0,2,34,1,146.1,29.1,19.2,100.0,14.29
2025-02-03 17:00:00,solar-01,14.29,31.67,44.09,0.0,30.016666666666662,44.86833333333333,17.12,-29.800000000000004,17,0,2,34,1,0.0,21.4,18.8,100.0,0.0
2025-02-03 18:00:00,solar-01,0.0,14.29,31.67,0.0,15.319999999999991,34.544999999999995,17.12,-31.67,18,0,2,34,1,0.0,20.2,17.8,100.0,0.0
2025-02-03 19:00:00,solar-01,0.0,0.0,14.29,0.0,4.763333333333324,24.34333333333333,17.12,-14.29,19,0,2,34,0,0.0,17.2,16.9,100.0,0.0
2025-02-03 20:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,15.008333333333331,17.12,0.0,20,0,2,34,0,0.0,29.6,15.1,100.0,0.0
2025-02-03 21:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,7.659999999999996,17.12,0.0,21,0,2,34,0,0.0,30.5,13.0,100.0,0.0
2025-02-03 22:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,2.381666666666662,17.12,0.0,22,0,2,34,0,0.0,38.0,11.4,100.0,0.0
2025-02-03 23:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.12,0.0,23,0,2,34,0,0.0,24.5,9.5,100.0,0.0
2025-02-04 00:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.12,0.0,0,1,2,35,0,0.0,60.7,8.5,100.0,0.0
2025-02-04 01:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.12,0.0,1,1,2,35,0,0.0,67.5,8.5,100.0,0.0
2025-02-04 02:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.12,0.0,2,1,2,35,0,0.0,67.0,9.0,100.0,0.0
2025-02-04 03:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.12,0.0,3,1,2,35,0,0.0,74.5,8.6,100.0,0.0
2025-02-04 04:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.12,0.0,4,1,2,35,0,0.0,68.4,8.7,100.0,0.0
2025-02-04 05:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.12,0.0,5,1,2,35,0,0.0,78.5,9.3,100.0,0.0
2025-02-04 06:00:00,solar-01,0.0,0.0,0.0,0.0,0.0,0.0,17.12,0.0,6,1,2,35,1,0.0,94.5,11.0,100.0,0.0
2025-02-04 07:00:00,solar-01,0.0,0.0,0.0,14.36,0.0,0.0,17.12,0.0,7,1,2,35,1,56.5,87.2,11.8,100.0,5.88
2025-02-04 08:00:00,solar-01,5.88,0.0,0.0,29.24,1.9599999999999904,0.9799999999999952,16.766666666666666,5.88,8,1,2,35,1,159.6,80.2,11.4,100.0,15.93
2025-02-04 09:00:00,solar-01,15.93,5.88,0.0,43.55,7.26999999999999,3.634999999999995,16.212083333333336,15.93,9,1,2,35,1,166.0,89.2,12.3,100.0,16.19
2025-02-04 10:00:00,solar-01,16.19,15.93,5.88,54.52,12.666666666666657,6.333333333333329,15.072083333333333,10.310000000000002,10,1,2,35,1,133.9,98.1,12.4,100.0,13.24
2025-02-04 11:00:00,solar-01,13.24,16.19,15.93,61.94,15.11999999999999,8.539999999999996,13.352083333333335,-2.6899999999999995,11,1,2,35,1,237.7,89.1,14.6,100.0,22.92
2025-02-04 12:00:00,solar-01,22.92,13.24,16.19,61.21,17.449999999999992,12.359999999999994,11.726249999999999,6.73,12,1,2,35,1,286.9,82.1,16.1,100.0,27.57
