site_id,timestamp,generation_mw,demand_mw,irradiance_w_m2,temperature_c,humidity_pct,wind_speed_m_s,cloud_cover_pct,net_power_mw,battery_soc_mwh,battery_soc_pct,backup_available_mw,estimated_unserved_mw,backup_status,hour,day_of_week,day_of_year,month,is_daylight,surplus_mw,shortfall_mw,risk_level,target_generation_next_hour_mw
SITE_001,2025-02-01 15:00:00,11.788481333474843,28.869225017012155,344.09766888730894,29.7660549753981,21.269035209507013,4.558923541686926,0.19880272147528955,-17.080743683537314,0.0,0.0,15,0.0,available,15,5,32,2,1,0.0,17.080743683537314,HIGH,6.27989869939717
SITE_001,2025-02-01 16:00:00,6.27989869939717,30.796249198370177,254.90603806881106,28.368515235448168,32.534278664549255,5.396787034354974,0.2638070549942454,-24.516350498973008,0.0,0.0,15,4.516,available,16,5,32,2,1,0.0,24.516350498973008,HIGH,1.5601111214541468
SITE_001,2025-02-01 17:00:00,1.5601111214541468,38.15920363204381,106.42138094935946,26.67203069090585,25.689913301231236,4.490106059192821,0.06292938768857015,-36.599092510589664,0.0,0.0,15,16.599,available,17,5,32,2,1,0.0,36.599092510589664,HIGH,0.5781016649909784
SITE_001,2025-02-01 18:00:00,0.5781016649909784,40.4909094305726,0.0,23.37598264366994,24.439633621936963,4.305627009775475,0.17975542161814106,-39.91280776558162,0.0,0.0,15,19.913,available,18,5,32,2,1,0.0,39.91280776558162,HIGH,0.0
SITE_001,2025-02-01 19:00:00,0.0,40.542541783980354,0.0,23.36358214257682,30.71345050364514,8.34971934582813,0.32422826760220025,-40.542541783980354,0.0,0.0,15,20.543,available,19,5,32,2,0,0.0,40.542541783980354,HIGH,0.8716946981292502
SITE_001,2025-02-01 20:00:00,0.8716946981292502,38.63369598452652,3.0688542789495434,18.03526050527324,40.32597733135432,5.33514021160198,0.11591644963839831,-37.762001286397265,0.0,0.0,15,17.762,available,20,5,32,2,1,0.0,37.762001286397265,HIGH,0.0
SITE_001,2025-02-01 21:00:00,0.0,31.98027690646434,0.0,20.92621223129952,28.043668840545457,4.450309398660416,0.31584178620317005,-31.98027690646434,0.0,0.0,15,11.98,available,21,5,32,2,0,0.0,31.98027690646434,HIGH,0.0
SITE_001,2025-02-01 22:00:00,0.0,23.99906198736035,0.0,18.564241068404748,36.549950523590994,7.726457950264501,0.2313063996974074,-23.99906198736035,0.0,0.0,15,3.999,available,22,5,32,2,0,0.0,23.99906198736035,HIGH,0.323723722228198
SITE_001,2025-02-01 23:00:00,0.323723722228198,20.72808749194939,0.0,20.155523574207763,46.23023740105147,4.864257236601036,0.2690695840259075,-20.40436376972119,0.0,0.0,15,0.404,available,23,5,32,2,1,0.0,20.40436376972119,HIGH,0.0
SITE_001,2025-02-02 00:00:00,0.0,15.533929713169439,3.043677945622085,21.330074925706565,57.01343154698517,3.827169702222453,0.3899318945040917,-15.533929713169439,0.0,0.0,15,0.0,available,0,6,33,2,0,0.0,15.533929713169439,HIGH,0.0
SITE_001,2025-02-02 01:00:00,0.0,13.448196906108429,0.11597989278687411,20.237388417345812,78.30812601989601,1.9749420694022488,0.018924320758331614,-13.448196906108429,0.0,0.0,15,0.0,available,1,6,33,2,0,0.0,13.448196906108429,HIGH,0.6023660569605165
SITE_001,2025-02-02 02:00:00,0.6023660569605165,16.302683750123986,0.5142928896616704,17.360782312788107,73.87240481814273,2.1778863378678364,0.10059617679542965,-15.70031769316347,0.0,0.0,15,0.0,available,2,6,33,2,1,0.0,15.70031769316347,HIGH,0.4007736739772875
SITE_001,2025-02-02 03:00:00,0.4007736739772875,16.309446769162115,1.5574542939889493,20.62191590335728,67.14851317527076,4.205353494897277,0.3471314613108062,-15.908673095184827,0.0,0.0,15,0.0,available,3,6,33,2,1,0.0,15.908673095184827,HIGH,0.8389124581914944
SITE_001,2025-02-02 04:00:00,0.8389124581914944,16.158233483318455,0.0,19.694771979795135,88.35028482441308,4.589431961007498,0.1192472212578698,-15.31932102512696,0.0,0.0,15,0.0,available,4,6,33,2,1,0.0,15.31932102512696,HIGH,0.0
SITE_001,2025-02-02 05:00:00,0.0,15.612949892793363,4.380869658465377,21.874984651136593,74.32455074137219,6.289190864830353,0.21170241439654158,-15.612949892793363,0.0,0.0,15,0.0,available,5,6,33,2,0,0.0,15.612949892793363,HIGH,0.0
SITE_001,2025-02-02 06:00:00,0.0,20.173427077804163,0.16951361841168755,23.61661084778441,69.62488377183078,6.851950201429234,0.26149298572354174,-20.173427077804163,0.0,0.0,15,0.173,available,6,6,33,2,0,0.0,20.173427077804163,HIGH,1.530420282969581
SITE_001,2025-02-02 07:00:00,1.530420282969581,23.152728913928605,159.4686675284296,27.26765347186313,70.48103269821665,1.4520607677757411,0.004331167910896494,-21.622308630959026,0.0,0.0,15,1.622,available,7,6,33,2,1,0.0,21.622308630959026,HIGH,7.738104174152545
SITE_001,2025-02-02 08:00:00,7.738104174152545,28.24443312863943,277.48157440827663,28.132668128952556,67.77380335949817,4.885917666294117,0.16141762573656326,-20.506328954486882,0.0,0.0,15,0.506,available,8,6,33,2,1,0.0,20.506328954486882,HIGH,12.335459579605274
SITE_001,2025-02-02 09:00:00,12.335459579605274,30.016758050687315,338.73874915826593,29.331773105237094,60.69509397638442,3.917986268434201,0.19223333303222123,-17.68129847108204,0.0,0.0,15,0.0,available,9,6,33,2,1,0.0,17.68129847108204,HIGH,24.524342443195422
SITE_001,2025-02-02 10:00:00,24.524342443195422,32.44820428046043,572.481545280703,28.50960017188334,50.21492892345766,4.116302145518352,0.0,-7.923861837265008,0.0,0.0,15,0.0,available,10,6,33,2,1,0.0,7.923861837265008,HIGH,29.229643003610075
SITE_001,2025-02-02 11:00:00,29.229643003610075,28.502778959373423,632.8806447051121,29.571394046099286,49.97076555940344,4.444972762279533,0.002875113677286434,0.7268640442366525,0.727,1.82,15,0.0,available,11,6,33,2,1,0.7268640442366525,0.0,LOW,30.318445094579623
SITE_001,2025-02-02 12:00:00,30.318445094579623,27.617769406226316,622.6707777382817,31.417196987949715,42.544755355463806,1.065349871548011,0.04084200023011553,2.700675688353307,3.428,8.57,15,0.0,available,12,6,33,2,1,2.700675688353307,0.0,LOW,23.572013624872078
SITE_001,2025-02-02 13:00:00,23.572013624872078,25.973326259411607,507.2766829251109,31.60768926501515,54.62355846681799,5.763468337925018,0.1592007897010853,-2.4013126345395293,1.026,2.57,15,0.0,available,13,6,33,2,1,0.0,2.4013126345395293,HIGH,24.556623341178557
SITE_001,2025-02-02 14:00:00,24.556623341178557,29.27688606701003,559.8998977639191,30.27948123943859,37.16397571417065,4.035372858127394,0.0,-4.720262725831471,0.0,0.0,15,0.0,available,14,6,33,2,1,0.0,4.720262725831471,HIGH,13.661933270158233
SITE_001,2025-02-02 15:00:00,13.661933270158233,28.729292650293445,391.55594254672167,30.097748991917026,15.0,6.4903017285696345,0.11006725154574892,-15.067359380135212,0.0,0.0,15,0.0,available,15,6,33,2,1,0.0,15.067359380135212,HIGH,7.728237462101992
SITE_001,2025-02-02 16:00:00,7.728237462101992,31.98202403116675,248.54347944115156,26.904888658338553,39.024838215357605,4.242480326793814,0.166134825477251,-24.253786569064758,0.0,0.0,15,4.254,available,16,6,33,2,1,0.0,24.253786569064758,HIGH,2.114133958023296
SITE_001,2025-02-02 17:00:00,2.114133958023296,37.33407402200905,122.61671475758313,24.370291275188162,15.0,8.19894188022758,0.1354255551902348,-35.21994006398575,0.0,0.0,15,15.22,available,17,6,33,2,1,0.0,35.21994006398575,HIGH,0.0
SITE_001,2025-02-02 18:00:00,0.0,41.52432129005188,0.0,24.72018743991367,37.5861005410454,2.8975599404349945,0.28584210824309253,-41.52432129005188,0.0,0.0,15,21.524,available,18,6,33,2,0,0.0,41.52432129005188,HIGH,0.896648541065032
SITE_001,2025-02-02 19:00:00,0.896648541065032,41.395383899777364,3.642593217572681,22.44771230270516,38.4502114032387,5.517539610487844,0.10373239003023493,-40.49873535871233,0.0,0.0,15,20.499,available,19,6,33,2,1,0.0,40.49873535871233,HIGH,0.0
SITE_001,2025-02-02 20:00:00,0.0,40.24995933982598,0.0,21.728954671180198,25.299365600877188,3.508115747048797,0.04481539639956689,-40.24995933982598,0.0,0.0,15,20.25,available,20,6,33,2,0,0.0,40.24995933982598,HIGH,0.0
SITE_001,2025-02-02 21:00:00,0.0,31.700143167804878,0.0,18.60052630562164,51.44905867323368,5.0260867487539045,0.2227618221937444,-31.700143167804878,0.0,0.0,15,11.7,available,21,6,33,2,0,0.0,31.700143167804878,HIGH,1.875675373450711
SITE_001,2025-02-02 22:00:00,1.875675373450711,23.290620273916716,6.577541454700519,20.347994624462824,50.21349426380901,4.679161236049304,0.209900607192389,-21.414944900466004,0.0,0.0,15,1.415,available,22,6,33,2,1,0.0,21.414944900466004,HIGH,0.9179615648595035
SITE_001,2025-02-02 23:00:00,0.9179615648595035,19.556467572057137,4.762309852680847,17.180072526090125,68.51351146921343,8.339845562809277,0.26789174869968,-18.638506007197634,0.0,0.0,15,0.0,available,23,6,33,2,1,0.0,18.638506007197634,HIGH,0.9960426667402256
SITE_001,2025-02-03 00:00:00,0.9960426667402256,15.453936155729405,10.179367675908964,16.86375396538542,65.22230075275075,4.016086190261034,0.3205403726992878,-14.45789348898918,0.0,0.0,15,0.0,available,0,0,34,2,1,0.0,14.45789348898918,HIGH,0.05668227950252837
SITE_001,2025-02-03 01:00:00,0.05668227950252837,17.48173674869599,3.193385699401505,18.260067698930726,66.99141168651103,2.0981442177775516,0.1407154961149002,-17.425054469193462,0.0,0.0,15,0.0,available,1,0,34,2,0,0.0,17.425054469193462,HIGH,0.5602356300785323
SITE_001,2025-02-03 02:00:00,0.5602356300785323,16.042513805152733,0.0,18.305612996348145,72.46758318350487,3.7509790898228452,0.026986185409309638,-15.482278175074201,0.0,0.0,15,0.0,available,2,0,34,2,1,0.0,15.482278175074201,HIGH,0.0
SITE_001,2025-02-03 03:00:00,0.0,15.529216758822432,3.458092875606942,20.49697847781928,78.83558256896013,3.0035754829771895,0.0,-15.529216758822432,0.0,0.0,15,0.0,available,3,0,34,2,0,0.0,15.529216758822432,HIGH,0.1450345889431193
SITE_001,2025-02-03 04:00:00,0.1450345889431193,15.131176785404143,0.0,20.39551949656385,63.48943694415479,3.6637139033444663,0.16494409809003008,-14.986142196461024,0.0,0.0,15,0.0,available,4,0,34,2,1,0.0,14.986142196461024,HIGH,0.8756323672398345
SITE_001,2025-02-03 05:00:00,0.8756323672398345,17.177948104573154,5.115282776261196,22.62340547060998,93.14833207296424,5.782255753865453,0.0,-16.30231573733332,0.0,0.0,15,0.0,available,5,0,34,2,1,0.0,16.30231573733332,HIGH,0.0
SITE_001,2025-02-03 06:00:00,0.0,19.453094429138883,5.930727370211494,23.445105031087216,91.4707374957858,3.8936455093054603,0.44869682473649664,-19.453094429138883,0.0,0.0,15,0.0,available,6,0,34,2,0,0.0,19.453094429138883,HIGH,1.6270085525228852
SITE_001,2025-02-03 07:00:00,1.6270085525228852,24.49798672433142,120.01656920966067,26.797329074554074,79.92614333974899,4.446656456561709,0.0,-22.870978171808535,0.0,0.0,15,2.871,available,7,0,34,2,1,0.0,22.870978171808535,HIGH,6.715218612693698
SITE_001,2025-02-03 08:00:00,6.715218612693698,26.22846195983037,264.77595249249856,27.62931177346096,80.44019914396993,5.837519920254993,0.13243042240869363,-19.513243347136672,0.0,0.0,15,0.0,available,8,0,34,2,1,0.0,19.513243347136672,HIGH,15.956906536842975
SITE_001,2025-02-03 09:00:00,15.956906536842975,30.41056631192733,435.9118252508428,28.79349328510629,72.77625175671311,8.533023600655268,0.012159700759299064,-14.453659775084354,0.0,0.0,15,0.0,available,9,0,34,2,1,0.0,14.453659775084354,HIGH,12.847445046692222
SITE_001,2025-02-03 10:00:00,12.847445046692222,29.91698283954272,305.10973478682985,29.707309502817672,58.86237616102822,5.780732388790751,0.4264259515267077,-17.069537792850497,0.0,0.0,15,0.0,available,10,0,34,2,1,0.0,17.069537792850497,HIGH,22.78811678441741
SITE_001,2025-02-03 11:00:00,22.78811678441741,29.94770308191481,473.38421414129425,28.503997819882837,68.72726104906155,4.804949232508753,0.23279613949800793,-7.159586297497398,0.0,0.0,15,0.0,available,11,0,34,2,1,0.0,7.159586297497398,HIGH,27.489420675094923
SITE_001,2025-02-03 12:00:00,27.489420675094923,26.27259924699228,556.8843036416722,30.195274527319818,55.44811938036507,5.302806095903465,0.07598231480574691,1.2168214281026444,1.217,3.04,15,0.0,available,12,0,34,2,1,1.2168214281026444,0.0,LOW,29.027870751760492
SITE_001,2025-02-03 13:00:00,29.027870751760492,25.899140674169765,606.3701127996288,32.23364475505984,39.78192793881982,5.463214948336184,0.0,3.1287300775907276,4.346,10.86,15,0.0,available,13,0,34,2,1,3.1287300775907276,0.0,LOW,26.234303013918204
SITE_001,2025-02-03 14:00:00,26.234303013918204,28.636835021651518,581.5413628382515,26.224247822897155,23.37875022644299,3.7848624164408884,0.0,-2.4025320077333134,1.943,4.86,15,0.0,available,14,0,34,2,1,0.0,2.4025320077333134,HIGH,12.47687218991642
SITE_001,2025-02-03 15:00:00,12.47687218991642,27.18661551836228,380.2538904495826,30.769322933944437,32.30195846438002,7.256479566537675,0.14113349207518355,-14.70974332844586,0.0,0.0,15,0.0,available,15,0,34,2,1,0.0,14.70974332844586,HIGH,6.8423036477429795
SITE_001,2025-02-03 16:00:00,6.8423036477429795,31.45264935917741,306.79733620133203,29.427027311874216,25.47975668692893,4.89044327932235,0.12532337466138743,-24.61034571143443,0.0,0.0,15,4.61,available,16,0,34,2,1,0.0,24.61034571143443,HIGH,0.0
SITE_001,2025-02-03 17:00:00,0.0,38.33492205651062,96.49192296457764,24.00552834183964,35.551385865530065,6.433178679519303,0.17851601051459554,-38.33492205651062,0.0,0.0,15,18.335,available,17,0,34,2,0,0.0,38.33492205651062,HIGH,0.01507985015182379
SITE_001,2025-02-03 18:00:00,0.01507985015182379,42.03273164056794,0.0,28.15773812124997,53.446499070797664,2.3620630033949785,0.11447923359163903,-42.01765179041612,0.0,0.0,15,22.018,available,18,0,34,2,0,0.0,42.01765179041612,HIGH,0.0
SITE_001,2025-02-03 19:00:00,0.0,43.35387777552486,0.0,24.61760354658117,25.73988994228538,4.316356359507729,0.07683132298478534,-43.35387777552486,0.0,0.0,15,23.354,available,19,0,34,2,0,0.0,43.35387777552486,HIGH,0.0
SITE_001,2025-02-03 20:00:00,0.0,39.39364946790751,6.275728941874519,20.065321161829463,33.34095028290399,2.463726390049375,0.29928453519477005,-39.39364946790751,0.0,0.0,15,19.394,available,20,0,34,2,0,0.0,39.39364946790751,HIGH,0.0
SITE_001,2025-02-03 21:00:00,0.0,30.906190328284502,0.0,16.84216787494581,56.18823047352629,6.047921024153469,0.08020227994490847,-30.906190328284502,0.0,0.0,15,10.906,available,21,0,34,2,0,0.0,30.906190328284502,HIGH,0.0
SITE_001,2025-02-03 22:00:00,0.0,24.181162227611164,0.0,18.191986043783686,46.79225341534213,5.116740581635791,0.04646511101000528,-24.181162227611164,0.0,0.0,15,4.181,available,22,0,34,2,0,0.0,24.181162227611164,HIGH,0.06526236029428992
SITE_001,2025-02-03 23:00:00,0.06526236029428992,18.5083136918331,1.4939889016088095,14.52144598923921,48.81235324773255,8.797469962710478,0.0031528522977158913,-18.443051331538808,0.0,0.0,15,0.0,available,23,0,34,2,0,0.0,18.443051331538808,HIGH,0.0
SITE_001,2025-02-04 00:00:00,0.0,17.364818616236708,1.9728999274210968,18.63731836177325,58.06443129035029,5.90099144755607,0.07223421401888852,-17.364818616236708,0.0,0.0,15,0.0,available,0,1,35,2,0,0.0,17.364818616236708,HIGH,0.0
SITE_001,2025-02-04 01:00:00,0.0,14.652148901490984,8.610775489040973,14.733314764528128,61.363460356797596,3.7923234050136267,0.17206481555750264,-14.652148901490984,0.0,0.0,15,0.0,available,1,1,35,2,0,0.0,14.652148901490984,HIGH,0.03228065313779073
SITE_001,2025-02-04 02:00:00,0.03228065313779073,17.281701191763695,0.6792971204082844,14.977613238734115,72.25762898135447,4.7102428761042265,0.1476703678228335,-17.249420538625905,0.0,0.0,15,0.0,available,2,1,35,2,0,0.0,17.249420538625905,HIGH,0.0
SITE_001,2025-02-04 03:00:00,0.0,16.319246995128328,0.0,19.11679548236791,81.28540917266518,7.824053757086499,0.18888990925047233,-16.319246995128328,0.0,0.0,15,0.0,available,3,1,35,2,0,0.0,16.319246995128328,HIGH,0.27505980591919277
SITE_001,2025-02-04 04:00:00,0.27505980591919277,16.33655466552503,0.10208583606459065,21.359748392471502,67.42275479848995,1.4618993925212025,0.2391093608074587,-16.061494859605837,0.0,0.0,15,0.0,available,4,1,35,2,1,0.0,16.061494859605837,HIGH,1.0432292685010505
SITE_001,2025-02-04 05:00:00,1.0432292685010505,16.387941086582934,0.0,22.843899525281746,79.63796558428531,2.5337973899702897,0.12214739724100199,-15.344711818081883,0.0,0.0,15,0.0,available,5,1,35,2,1,0.0,15.344711818081883,HIGH,0.6399011587886658
SITE_001,2025-02-04 06:00:00,0.6399011587886658,20.432210310849527,2.852105866803978,24.058534323114692,76.49669468697468,3.9626665607575795,0.24507259056566977,-19.79230915206086,0.0,0.0,15,0.0,available,6,1,35,2,1,0.0,19.79230915206086,HIGH,1.601332242366413
SITE_001,2025-02-04 07:00:00,1.601332242366413,23.824358656410368,88.11951182445573,26.93891221418916,77.50829879093205,4.362307289010538,0.2377591123820958,-22.223026414043954,0.0,0.0,15,2.223,available,7,1,35,2,1,0.0,22.223026414043954,HIGH,5.821065623968851
SITE_001,2025-02-04 08:00:00,5.821065623968851,28.2021639889674,261.2271030378963,28.159825238419508,71.36373364940744,6.395173940678398,0.31480590359294913,-22.38109836499855,0.0,0.0,15,2.381,available,8,1,35,2,1,0.0,22.38109836499855,HIGH,13.217229633389717
SITE_001,2025-02-04 09:00:00,13.217229633389717,29.438503726536656,403.7776192941469,27.347692552586274,67.73352403148454,6.395948060260195,0.06575185940883943,-16.22127409314694,0.0,0.0,15,0.0,available,9,1,35,2,1,0.0,16.22127409314694,HIGH,25.307727583345375
SITE_001,2025-02-04 10:00:00,25.307727583345375,28.13343708013214,564.5931765384134,31.100376477688783,66.19956507095448,4.7860570602830395,0.0,-2.8257094967867644,0.0,0.0,15,0.0,available,10,1,35,2,1,0.0,2.8257094967867644,HIGH,16.296611805425687
SITE_001,2025-02-04 11:00:00,16.296611805425687,28.624362773174113,350.62671019269976,31.255624580595075,57.37969642494253,5.278995592294918,0.31506528402744727,-12.327750967748425,0.0,0.0,15,0.0,available,11,1,35,2,1,0.0,12.327750967748425,HIGH,25.78273023408524
SITE_001,2025-02-04 12:00:00,25.78273023408524,26.737699390353352,543.124868365306,35.999661380674446,43.334605315525934,5.590465150081206,0.15098101656377216,-0.9549691562681133,0.0,0.0,15,0.0,available,12,1,35,2,1,0.0,0.9549691562681133,HIGH,30.895628066501068
SITE_001,2025-02-04 13:00:00,30.895628066501068,26.310246447481966,619.6503502799619,33.84204081189153,24.066304512448273,4.277981553494861,0.0,4.585381619019103,4.585,11.46,15,0.0,available,13,1,35,2,1,4.585381619019103,0.0,LOW,24.64500704463843
SITE_001,2025-02-04 14:00:00,24.64500704463843,25.808644495049748,573.51933280135,32.06921641413912,30.587757415391092,0.12937533643422316,0.0,-1.1636374504113185,3.422,8.55,15,0.0,available,14,1,35,2,1,0.0,1.1636374504113185,HIGH,10.126380125367792
SITE_001,2025-02-04 15:00:00,10.126380125367792,29.690003772919226,315.83487441438757,29.566185375704933,33.619117344597456,5.537187162088596,0.26997844075072375,-19.563623647551434,0.0,0.0,15,0.0,available,15,1,35,2,1,0.0,19.563623647551434,HIGH,6.215021962819419
SITE_001,2025-02-04 16:00:00,6.215021962819419,31.147884961478127,209.37579126477706,26.956870052469604,31.126856814984976,5.321178866343519,0.32093633525438947,-24.932862998658706,0.0,0.0,15,4.933,available,16,1,35,2,1,0.0,24.932862998658706,HIGH,0.3940033210501803
SITE_001,2025-02-04 17:00:00,0.3940033210501803,38.473080118453765,141.3895082956238,25.984516108732052,31.47447251262483,4.159944545411675,0.25238212574797125,-38.07907679740359,0.0,0.0,15,18.079,available,17,1,35,2,1,0.0,38.07907679740359,HIGH,0.0
SITE_001,2025-02-04 18:00:00,0.0,42.70944999091008,8.958612776900143,22.510692282883475,21.2793909138398,2.012980443493713,0.19095336112436467,-42.70944999091008,0.0,0.0,15,22.709,available,18,1,35,2,0,0.0,42.70944999091008,HIGH,0.18235099135386681
SITE_001,2025-02-04 19:00:00,0.18235099135386681,42.706341952312364,0.0,21.722699546760435,25.97775671795766,3.869214059429197,0.0,-42.5239909609585,0.0,0.0,15,22.524,available,19,1,35,2,1,0.0,42.5239909609585,HIGH,0.0
SITE_001,2025-02-04 20:00:00,0.0,38.93195961995641,0.0,21.77071055057133,22.936612555063444,0.5528516641256065,0.23743060679863848,-38.93195961995641,0.0,0.0,15,18.932,available,20,1,35,2,0,0.0,38.93195961995641,HIGH,0.0
SITE_001,2025-02-04 21:00:00,0.0,31.087873298784864,6.140151048040675,18.45530922003696,39.82157610044397,1.412157773616074,0.0,-31.087873298784864,0.0,0.0,15,11.088,available,21,1,35,2,0,0.0,31.087873298784864,HIGH,0.1562418814691941
SITE_001,2025-02-04 22:00:00,0.1562418814691941,25.060630531046037,0.0,17.304331959659407,45.437190945254905,3.728917802368887,0.2037262684677894,-24.904388649576845,0.0,0.0,15,4.904,available,22,1,35,2,1,0.0,24.904388649576845,HIGH,0.0
SITE_001,2025-02-04 23:00:00,0.0,20.20510749524883,0.0,16.224763814770352,42.057595089477296,5.761556142730104,0.0,-20.20510749524883,0.0,0.0,15,0.205,available,23,1,35,2,0,0.0,20.20510749524883,HIGH,1.2541994280731457
SITE_001,2025-02-05 00:00:00,1.2541994280731457,15.748166922306957,3.361467040202011,13.688387044106225,49.466663734259,2.0424457523074286,0.0,-14.49396749423381,0.0,0.0,15,0.0,available,0,2,36,2,1,0.0,14.49396749423381,HIGH,0.0
SITE_001,2025-02-05 01:00:00,0.0,14.270298081051026,0.0,16.281131888634608,65.67824308131398,6.4309861935389705,0.3919262512979139,-14.270298081051026,0.0,0.0,15,0.0,available,1,2,36,2,0,0.0,14.270298081051026,HIGH,0.8188540043059842
SITE_001,2025-02-05 02:00:00,0.8188540043059842,15.915373900428218,0.0,18.908156071430664,81.32978222006162,5.075083682973643,0.0,-15.096519896122233,0.0,0.0,15,0.0,available,2,2,36,2,1,0.0,15.096519896122233,HIGH,0.0
SITE_001,2025-02-05 03:00:00,0.0,12.571187411506621,5.300719093356349,15.560725601219264,69.50066694194126,4.2240700621850955,0.13823608587792469,-12.571187411506621,0.0,0.0,15,0.0,available,3,2,36,2,0,0.0,12.571187411506621,HIGH,0.3045420918210607
SITE_001,2025-02-05 04:00:00,0.3045420918210607,16.522742752787288,2.5286771623639948,23.300911308913236,78.45453656804104,7.51523811271872,0.2281650815876609,-16.218200660966225,0.0,0.0,15,0.0,available,4,2,36,2,1,0.0,16.218200660966225,HIGH,0.93921274646748
SITE_001,2025-02-05 05:00:00,0.93921274646748,18.284528445986258,0.0,21.141883991260453,85.16712336220714,2.8019104968902546,0.024257915834143384,-17.34531569951878,0.0,0.0,15,0.0,available,5,2,36,2,1,0.0,17.34531569951878,HIGH,0.12499186301988299
SITE_001,2025-02-05 06:00:00,0.12499186301988299,21.871659452884675,0.0,25.260075597532182,72.262312350064,6.344778675222765,0.1101613423410337,-21.746667589864792,0.0,0.0,15,1.747,available,6,2,36,2,1,0.0,21.746667589864792,HIGH,2.5919819393236794
SITE_001,2025-02-05 07:00:00,2.5919819393236794,24.476427642710505,104.01945527017745,26.710535106030424,77.47397421879687,0.37191186799978926,0.2360042268843192,-21.884445703386824,0.0,0.0,15,1.884,available,7,2,36,2,1,0.0,21.884445703386824,HIGH,6.649567067126961
SITE_001,2025-02-05 08:00:00,6.649567067126961,27.818539042054837,247.42738004912712,29.63444184133033,90.52966081788568,2.358243289245365,0.3096724728971003,-21.168971974927878,0.0,0.0,15,1.169,available,8,2,36,2,1,0.0,21.168971974927878,HIGH,14.081652778135554
SITE_001,2025-02-05 09:00:00,14.081652778135554,28.425673206740598,437.01516757713756,26.926986641690483,62.69098757864923,7.331833040510446,0.06085392337777562,-14.344020428605043,0.0,0.0,15,0.0,available,9,2,36,2,1,0.0,14.344020428605043,HIGH,20.176133548328377
SITE_001,2025-02-05 10:00:00,20.176133548328377,30.163543619648376,461.3465670609891,30.560963865631223,67.9472316153381,6.0617886284318985,0.11695376664332735,-9.98741007132,0.0,0.0,15,0.0,available,10,2,36,2,1,0.0,9.98741007132,HIGH,25.928336604116293
SITE_001,2025-02-05 11:00:00,25.928336604116293,27.037716773762877,551.674962119812,31.95924113174801,48.49963383902411,9.210594858916625,0.17347803636359937,-1.1093801696465846,0.0,0.0,15,0.0,available,11,2,36,2,1,0.0,1.1093801696465846,HIGH,27.69594860478724
SITE_001,2025-02-05 12:00:00,27.69594860478724,28.47048921585208,582.240109476961,33.34600897148992,58.32037122077773,5.675911108290051,0.10489183339260488,-0.7745406110648396,0.0,0.0,15,0.0,available,12,2,36,2,1,0.0,0.7745406110648396,HIGH,26.15471122519873
SITE_001,2025-02-05 13:00:00,26.15471122519873,27.377432715642968,528.680327499628,31.05650399096239,46.07585373607882,3.72282834970994,0.037697061766989726,-1.2227214904442363,0.0,0.0,15,0.0,available,13,2,36,2,1,0.0,1.2227214904442363,HIGH,20.786835447579673
SITE_001,2025-02-05 14:00:00,20.786835447579673,28.81509395929623,484.3191305335911,30.715854391022038,50.30838399456074,8.982740836833809,0.06164280079797346,-8.028258511716558,0.0,0.0,15,0.0,available,14,2,36,2,1,0.0,8.028258511716558,HIGH,12.561074621520904
SITE_001,2025-02-05 15:00:00,12.561074621520904,28.576851939559305,348.5999527280622,28.38991511605405,36.82889321233222,4.212026637513759,0.21565362794699772,-16.015777318038403,0.0,0.0,15,0.0,available,15,2,36,2,1,0.0,16.015777318038403,HIGH,6.966937242104757
SITE_001,2025-02-05 16:00:00,6.966937242104757,32.028384035062764,316.84266053544377,26.296429782820436,32.22360888349642,7.305296206523385,0.057744837905793434,-25.06144679295801,0.0,0.0,15,5.061,available,16,2,36,2,1,0.0,25.06144679295801,HIGH,1.2018000059774687
SITE_001,2025-02-05 17:00:00,1.2018000059774687,37.714007982549134,105.27917205406533,24.350202201879505,22.46351853140604,3.9040083625177244,0.2536897629879705,-36.512207976571666,0.0,0.0,15,16.512,available,17,2,36,2,1,0.0,36.512207976571666,HIGH,0.3349023802055338
SITE_001,2025-02-05 18:00:00,0.3349023802055338,42.057716822781515,28.501696162379062,23.812151387698467,24.155133273852975,4.882559145790743,0.3102750848123511,-41.72281444257598,0.0,0.0,15,21.723,available,18,2,36,2,1,0.0,41.72281444257598,HIGH,0.0
SITE_001,2025-02-05 19:00:00,0.0,44.49900290461347,0.0,24.123425951321586,50.77786229732233,5.388666926676467,0.06251962279286893,-44.49900290461347,0.0,0.0,15,24.499,available,19,2,36,2,0,0.0,44.49900290461347,HIGH,0.08743388400934785
SITE_001,2025-02-05 20:00:00,0.08743388400934785,40.647579929924234,12.460919993003435,21.168066364652127,35.12135904429593,4.364478211965208,0.07209261684728074,-40.560146045914884,0.0,0.0,15,20.56,available,20,2,36,2,0,0.0,40.560146045914884,HIGH,0.3768747720969677
SITE_001,2025-02-05 21:00:00,0.3768747720969677,30.724213961740862,0.0,17.08434143216559,29.42861632752569,4.150337304948723,0.3558667069771806,-30.347339189643893,0.0,0.0,15,10.347,available,21,2,36,2,1,0.0,30.347339189643893,HIGH,0.6129796528037447
