site_id,timestamp,battery_soc_mwh,battery_soc_pct,backup_available_mw,estimated_unserved_mw,backup_status
SITE_001,2025-03-26 14:00:00,23.18,57.95,15,0.0,available
SITE_001,2025-03-26 15:00:00,14.336,35.84,15,0.0,available
SITE_001,2025-03-26 16:00:00,0.0,0.0,15,0.676,available
SITE_001,2025-03-26 17:00:00,0.0,0.0,15,14.129,available
SITE_001,2025-03-26 18:00:00,0.0,0.0,15,22.669,available
SITE_001,2025-03-26 19:00:00,0.0,0.0,15,21.718,available
SITE_001,2025-03-26 20:00:00,0.0,0.0,15,19.658,available
SITE_001,2025-03-26 21:00:00,0.0,0.0,15,11.112,available
SITE_001,2025-03-26 22:00:00,0.0,0.0,15,2.171,available
SITE_001,2025-03-26 23:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-27 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-27 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-27 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-27 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-27 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-27 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-27 06:00:00,0.0,0.0,15,2.063,available
SITE_001,2025-03-27 07:00:00,0.0,0.0,15,3.732,available
SITE_001,2025-03-27 08:00:00,0.0,0.0,15,0.455,available
SITE_001,2025-03-27 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-27 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-27 11:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-27 12:00:00,10.198,25.5,15,0.0,available
SITE_001,2025-03-27 13:00:00,19.531,48.83,15,0.0,available
SITE_001,2025-03-27 14:00:00,18.484,46.21,15,0.0,available
SITE_001,2025-03-27 15:00:00,1.933,4.83,15,0.0,available
SITE_001,2025-03-27 16:00:00,0.0,0.0,15,3.99,available
SITE_001,2025-03-27 17:00:00,0.0,0.0,15,16.272,available
SITE_001,2025-03-27 18:00:00,0.0,0.0,15,20.735,available
SITE_001,2025-03-27 19:00:00,0.0,0.0,15,20.975,available
SITE_001,2025-03-27 20:00:00,0.0,0.0,15,17.256,available
SITE_001,2025-03-27 21:00:00,0.0,0.0,15,11.058,available
SITE_001,2025-03-27 22:00:00,0.0,0.0,15,6.18,available
SITE_001,2025-03-27 23:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-28 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-28 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-28 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-28 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-28 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-28 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-28 06:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-28 07:00:00,0.0,0.0,15,1.63,available
SITE_001,2025-03-28 08:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-28 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-28 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-28 11:00:00,2.055,5.14,15,0.0,available
SITE_001,2025-03-28 12:00:00,12.225,30.56,15,0.0,available
SITE_001,2025-03-28 13:00:00,22.17,55.42,15,0.0,available
SITE_001,2025-03-28 14:00:00,18.456,46.14,15,0.0,available
SITE_001,2025-03-28 15:00:00,4.032,10.08,15,0.0,available
SITE_001,2025-03-28 16:00:00,0.0,0.0,15,3.4,available
SITE_001,2025-03-28 17:00:00,0.0,0.0,15,13.617,available
SITE_001,2025-03-28 18:00:00,0.0,0.0,15,21.728,available
SITE_001,2025-03-28 19:00:00,0.0,0.0,15,21.82,available
SITE_001,2025-03-28 20:00:00,0.0,0.0,15,16.912,available
SITE_001,2025-03-28 21:00:00,0.0,0.0,15,13.2,available
SITE_001,2025-03-28 22:00:00,0.0,0.0,15,4.291,available
SITE_001,2025-03-28 23:00:00,0.0,0.0,15,1.649,available
SITE_001,2025-03-29 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-29 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-29 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-29 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-29 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-29 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-29 06:00:00,0.0,0.0,15,1.43,available
SITE_001,2025-03-29 07:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-29 08:00:00,0.0,0.0,15,2.783,available
SITE_001,2025-03-29 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-29 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-29 11:00:00,4.286,10.71,15,0.0,available
SITE_001,2025-03-29 12:00:00,12.15,30.37,15,0.0,available
SITE_001,2025-03-29 13:00:00,18.969,47.42,15,0.0,available
SITE_001,2025-03-29 14:00:00,6.465,16.16,15,0.0,available
SITE_001,2025-03-29 15:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-29 16:00:00,0.0,0.0,15,3.257,available
SITE_001,2025-03-29 17:00:00,0.0,0.0,15,15.722,available
SITE_001,2025-03-29 18:00:00,0.0,0.0,15,21.947,available
SITE_001,2025-03-29 19:00:00,0.0,0.0,15,23.316,available
SITE_001,2025-03-29 20:00:00,0.0,0.0,15,16.281,available
SITE_001,2025-03-29 21:00:00,0.0,0.0,15,10.819,available
SITE_001,2025-03-29 22:00:00,0.0,0.0,15,6.125,available
SITE_001,2025-03-29 23:00:00,0.0,0.0,15,0.437,available
SITE_001,2025-03-30 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-30 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-30 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-30 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-30 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-30 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-30 06:00:00,0.0,0.0,15,1.026,available
SITE_001,2025-03-30 07:00:00,0.0,0.0,15,2.915,available
SITE_001,2025-03-30 08:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-30 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-30 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-30 11:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-30 12:00:00,8.22,20.55,15,0.0,available
SITE_001,2025-03-30 13:00:00,15.154,37.89,15,0.0,available
SITE_001,2025-03-30 14:00:00,12.314,30.78,15,0.0,available
SITE_001,2025-03-30 15:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-30 16:00:00,0.0,0.0,15,3.134,available
SITE_001,2025-03-30 17:00:00,0.0,0.0,15,12.502,available
SITE_001,2025-03-30 18:00:00,0.0,0.0,15,23.054,available
SITE_001,2025-03-30 19:00:00,0.0,0.0,15,24.32,available
SITE_001,2025-03-30 20:00:00,0.0,0.0,15,22.287,available
SITE_001,2025-03-30 21:00:00,0.0,0.0,15,11.68,available
SITE_001,2025-03-30 22:00:00,0.0,0.0,15,4.559,available
SITE_001,2025-03-30 23:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-31 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-31 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-31 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-31 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-31 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-31 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-31 06:00:00,0.0,0.0,15,0.216,available
SITE_001,2025-03-31 07:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-31 08:00:00,0.0,0.0,15,0.322,available
SITE_001,2025-03-31 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-31 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-31 11:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-31 12:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-31 13:00:00,5.485,13.71,15,0.0,available
SITE_001,2025-03-31 14:00:00,5.248,13.12,15,0.0,available
SITE_001,2025-03-31 15:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-03-31 16:00:00,0.0,0.0,15,0.298,available
SITE_001,2025-03-31 17:00:00,0.0,0.0,15,16.138,available
SITE_001,2025-03-31 18:00:00,0.0,0.0,15,18.685,available
SITE_001,2025-03-31 19:00:00,0.0,0.0,15,22.582,available
SITE_001,2025-03-31 20:00:00,0.0,0.0,15,19.597,available
SITE_001,2025-03-31 21:00:00,0.0,0.0,15,13.714,available
SITE_001,2025-03-31 22:00:00,0.0,0.0,15,4.066,available
SITE_001,2025-03-31 23:00:00,0.0,0.0,15,2.427,available
SITE_001,2025-04-01 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-01 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-01 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-01 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-01 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-01 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-01 06:00:00,0.0,0.0,15,1.292,available
SITE_001,2025-04-01 07:00:00,0.0,0.0,15,0.268,available
SITE_001,2025-04-01 08:00:00,0.0,0.0,15,0.074,available
SITE_001,2025-04-01 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-01 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-01 11:00:00,7.835,19.59,15,0.0,available
SITE_001,2025-04-01 12:00:00,15.737,39.34,15,0.0,available
SITE_001,2025-04-01 13:00:00,24.567,61.42,15,0.0,available
SITE_001,2025-04-01 14:00:00,24.586,61.47,15,0.0,available
SITE_001,2025-04-01 15:00:00,14.716,36.79,15,0.0,available
SITE_001,2025-04-01 16:00:00,0.0,0.0,15,2.155,available
SITE_001,2025-04-01 17:00:00,0.0,0.0,15,12.218,available
SITE_001,2025-04-01 18:00:00,0.0,0.0,15,22.159,available
SITE_001,2025-04-01 19:00:00,0.0,0.0,15,21.38,available
SITE_001,2025-04-01 20:00:00,0.0,0.0,15,18.452,available
SITE_001,2025-04-01 21:00:00,0.0,0.0,15,12.905,available
SITE_001,2025-04-01 22:00:00,0.0,0.0,15,4.784,available
SITE_001,2025-04-01 23:00:00,0.0,0.0,15,2.043,available
SITE_001,2025-04-02 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-02 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-02 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-02 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-02 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-02 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-02 06:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-02 07:00:00,0.0,0.0,15,3.146,available
SITE_001,2025-04-02 08:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-02 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-02 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-02 11:00:00,4.342,10.86,15,0.0,available
SITE_001,2025-04-02 12:00:00,8.852,22.13,15,0.0,available
SITE_001,2025-04-02 13:00:00,15.21,38.03,15,0.0,available
SITE_001,2025-04-02 14:00:00,15.914,39.78,15,0.0,available
SITE_001,2025-04-02 15:00:00,4.19,10.48,15,0.0,available
SITE_001,2025-04-02 16:00:00,0.0,0.0,15,2.514,available
SITE_001,2025-04-02 17:00:00,0.0,0.0,15,14.681,available
SITE_001,2025-04-02 18:00:00,0.0,0.0,15,22.711,available
SITE_001,2025-04-02 19:00:00,0.0,0.0,15,22.958,available
SITE_001,2025-04-02 20:00:00,0.0,0.0,15,17.729,available
SITE_001,2025-04-02 21:00:00,0.0,0.0,15,11.189,available
SITE_001,2025-04-02 22:00:00,0.0,0.0,15,5.78,available
SITE_001,2025-04-02 23:00:00,0.0,0.0,15,1.214,available
SITE_001,2025-04-03 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-03 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-03 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-03 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-03 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-03 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-03 06:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-03 07:00:00,0.0,0.0,15,2.996,available
SITE_001,2025-04-03 08:00:00,0.0,0.0,15,1.051,available
SITE_001,2025-04-03 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-03 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-03 11:00:00,2.996,7.49,15,0.0,available
SITE_001,2025-04-03 12:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-03 13:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-03 14:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-03 15:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-03 16:00:00,0.0,0.0,15,5.676,available
SITE_001,2025-04-03 17:00:00,0.0,0.0,15,14.659,available
SITE_001,2025-04-03 18:00:00,0.0,0.0,15,20.005,available
SITE_001,2025-04-03 19:00:00,0.0,0.0,15,25.471,available
SITE_001,2025-04-03 20:00:00,0.0,0.0,15,21.987,available
SITE_001,2025-04-03 21:00:00,0.0,0.0,15,10.535,available
SITE_001,2025-04-03 22:00:00,0.0,0.0,15,3.64,available
SITE_001,2025-04-03 23:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-04 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-04 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-04 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-04 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-04 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-04 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-04 06:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-04 07:00:00,0.0,0.0,15,2.577,available
SITE_001,2025-04-04 08:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-04 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-04 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-04 11:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-04 12:00:00,0.56,1.4,15,0.0,available
SITE_001,2025-04-04 13:00:00,7.636,19.09,15,0.0,available
SITE_001,2025-04-04 14:00:00,3.962,9.9,15,0.0,available
SITE_001,2025-04-04 15:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-04 16:00:00,0.0,0.0,15,3.272,available
SITE_001,2025-04-04 17:00:00,0.0,0.0,15,12.916,available
SITE_001,2025-04-04 18:00:00,0.0,0.0,15,21.706,available
SITE_001,2025-04-04 19:00:00,0.0,0.0,15,21.808,available
SITE_001,2025-04-04 20:00:00,0.0,0.0,15,17.735,available
SITE_001,2025-04-04 21:00:00,0.0,0.0,15,10.393,available
SITE_001,2025-04-04 22:00:00,0.0,0.0,15,5.515,available
SITE_001,2025-04-04 23:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-05 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-05 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-05 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-05 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-05 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-05 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-05 06:00:00,0.0,0.0,15,0.459,available
SITE_001,2025-04-05 07:00:00,0.0,0.0,15,2.817,available
SITE_001,2025-04-05 08:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-05 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-05 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-05 11:00:00,0.068,0.17,15,0.0,available
SITE_001,2025-04-05 12:00:00,5.752,14.38,15,0.0,available
SITE_001,2025-04-05 13:00:00,7.498,18.74,15,0.0,available
SITE_001,2025-04-05 14:00:00,3.161,7.9,15,0.0,available
SITE_001,2025-04-05 15:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-05 16:00:00,0.0,0.0,15,1.864,available
SITE_001,2025-04-05 17:00:00,0.0,0.0,15,16.028,available
SITE_001,2025-04-05 18:00:00,0.0,0.0,15,22.394,available
SITE_001,2025-04-05 19:00:00,0.0,0.0,15,23.242,available
SITE_001,2025-04-05 20:00:00,0.0,0.0,15,18.098,available
SITE_001,2025-04-05 21:00:00,0.0,0.0,15,10.933,available
SITE_001,2025-04-05 22:00:00,0.0,0.0,15,3.527,available
SITE_001,2025-04-05 23:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 06:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 07:00:00,0.0,0.0,15,0.164,available
SITE_001,2025-04-06 08:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 11:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 12:00:00,5.62,14.05,15,0.0,available
SITE_001,2025-04-06 13:00:00,2.391,5.98,15,0.0,available
SITE_001,2025-04-06 14:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 15:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-06 16:00:00,0.0,0.0,15,2.276,available
SITE_001,2025-04-06 17:00:00,0.0,0.0,15,16.956,available
SITE_001,2025-04-06 18:00:00,0.0,0.0,15,20.377,available
SITE_001,2025-04-06 19:00:00,0.0,0.0,15,23.954,available
SITE_001,2025-04-06 20:00:00,0.0,0.0,15,17.725,available
SITE_001,2025-04-06 21:00:00,0.0,0.0,15,10.797,available
SITE_001,2025-04-06 22:00:00,0.0,0.0,15,5.797,available
SITE_001,2025-04-06 23:00:00,0.0,0.0,15,0.23,available
SITE_001,2025-04-07 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-07 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-07 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-07 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-07 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-07 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-07 06:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-07 07:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-07 08:00:00,0.0,0.0,15,0.029,available
SITE_001,2025-04-07 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-07 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-07 11:00:00,9.29,23.22,15,0.0,available
SITE_001,2025-04-07 12:00:00,20.898,52.24,15,0.0,available
SITE_001,2025-04-07 13:00:00,24.85,62.12,15,0.0,available
SITE_001,2025-04-07 14:00:00,20.81,52.03,15,0.0,available
SITE_001,2025-04-07 15:00:00,6.27,15.67,15,0.0,available
SITE_001,2025-04-07 16:00:00,0.0,0.0,15,4.498,available
SITE_001,2025-04-07 17:00:00,0.0,0.0,15,14.636,available
SITE_001,2025-04-07 18:00:00,0.0,0.0,15,23.805,available
SITE_001,2025-04-07 19:00:00,0.0,0.0,15,24.434,available
SITE_001,2025-04-07 20:00:00,0.0,0.0,15,19.867,available
SITE_001,2025-04-07 21:00:00,0.0,0.0,15,11.172,available
SITE_001,2025-04-07 22:00:00,0.0,0.0,15,4.956,available
SITE_001,2025-04-07 23:00:00,0.0,0.0,15,1.621,available
SITE_001,2025-04-08 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-08 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-08 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-08 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-08 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-08 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-08 06:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-08 07:00:00,0.0,0.0,15,1.652,available
SITE_001,2025-04-08 08:00:00,0.0,0.0,15,2.816,available
SITE_001,2025-04-08 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-08 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-08 11:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-08 12:00:00,5.442,13.6,15,0.0,available
SITE_001,2025-04-08 13:00:00,13.052,32.63,15,0.0,available
SITE_001,2025-04-08 14:00:00,9.699,24.25,15,0.0,available
SITE_001,2025-04-08 15:00:00,0.851,2.13,15,0.0,available
SITE_001,2025-04-08 16:00:00,0.0,0.0,15,3.031,available
SITE_001,2025-04-08 17:00:00,0.0,0.0,15,16.388,available
SITE_001,2025-04-08 18:00:00,0.0,0.0,15,20.286,available
SITE_001,2025-04-08 19:00:00,0.0,0.0,15,23.519,available
SITE_001,2025-04-08 20:00:00,0.0,0.0,15,18.749,available
SITE_001,2025-04-08 21:00:00,0.0,0.0,15,13.173,available
SITE_001,2025-04-08 22:00:00,0.0,0.0,15,5.568,available
SITE_001,2025-04-08 23:00:00,0.0,0.0,15,0.628,available
SITE_001,2025-04-09 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-09 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-09 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-09 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-09 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-09 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-09 06:00:00,0.0,0.0,15,0.297,available
SITE_001,2025-04-09 07:00:00,0.0,0.0,15,3.763,available
SITE_001,2025-04-09 08:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-09 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-09 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-09 11:00:00,2.816,7.04,15,0.0,available
SITE_001,2025-04-09 12:00:00,15.157,37.89,15,0.0,available
SITE_001,2025-04-09 13:00:00,25.578,63.94,15,0.0,available
SITE_001,2025-04-09 14:00:00,20.598,51.49,15,0.0,available
SITE_001,2025-04-09 15:00:00,9.314,23.29,15,0.0,available
SITE_001,2025-04-09 16:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-09 17:00:00,0.0,0.0,15,16.715,available
SITE_001,2025-04-09 18:00:00,0.0,0.0,15,22.743,available
SITE_001,2025-04-09 19:00:00,0.0,0.0,15,23.027,available
SITE_001,2025-04-09 20:00:00,0.0,0.0,15,22.098,available
SITE_001,2025-04-09 21:00:00,0.0,0.0,15,14.24,available
SITE_001,2025-04-09 22:00:00,0.0,0.0,15,5.643,available
SITE_001,2025-04-09 23:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-10 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-10 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-10 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-10 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-10 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-10 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-10 06:00:00,0.0,0.0,15,0.883,available
SITE_001,2025-04-10 07:00:00,0.0,0.0,15,3.403,available
SITE_001,2025-04-10 08:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-10 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-10 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-10 11:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-10 12:00:00,7.9,19.75,15,0.0,available
SITE_001,2025-04-10 13:00:00,17.208,43.02,15,0.0,available
SITE_001,2025-04-10 14:00:00,14.33,35.83,15,0.0,available
SITE_001,2025-04-10 15:00:00,5.505,13.76,15,0.0,available
SITE_001,2025-04-10 16:00:00,0.0,0.0,15,4.721,available
SITE_001,2025-04-10 17:00:00,0.0,0.0,15,14.345,available
SITE_001,2025-04-10 18:00:00,0.0,0.0,15,21.708,available
SITE_001,2025-04-10 19:00:00,0.0,0.0,15,21.099,available
SITE_001,2025-04-10 20:00:00,0.0,0.0,15,18.976,available
SITE_001,2025-04-10 21:00:00,0.0,0.0,15,11.216,available
SITE_001,2025-04-10 22:00:00,0.0,0.0,15,4.978,available
SITE_001,2025-04-10 23:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-11 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-11 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-11 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-11 03:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-11 04:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-11 05:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-11 06:00:00,0.0,0.0,15,0.781,available
SITE_001,2025-04-11 07:00:00,0.0,0.0,15,1.573,available
SITE_001,2025-04-11 08:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-11 09:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-11 10:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-11 11:00:00,9.151,22.88,15,0.0,available
SITE_001,2025-04-11 12:00:00,20.639,51.6,15,0.0,available
SITE_001,2025-04-11 13:00:00,25.412,63.53,15,0.0,available
SITE_001,2025-04-11 14:00:00,30.299,75.75,15,0.0,available
SITE_001,2025-04-11 15:00:00,20.179,50.45,15,0.0,available
SITE_001,2025-04-11 16:00:00,0.179,0.45,15,2.085,available
SITE_001,2025-04-11 17:00:00,0.0,0.0,15,13.345,available
SITE_001,2025-04-11 18:00:00,0.0,0.0,15,19.835,available
SITE_001,2025-04-11 19:00:00,0.0,0.0,15,22.888,available
SITE_001,2025-04-11 20:00:00,0.0,0.0,15,17.684,available
SITE_001,2025-04-11 21:00:00,0.0,0.0,15,14.06,available
SITE_001,2025-04-11 22:00:00,0.0,0.0,15,1.996,available
SITE_001,2025-04-11 23:00:00,0.0,0.0,15,1.094,available
SITE_001,2025-04-12 00:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-12 01:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-12 02:00:00,0.0,0.0,15,0.0,available
SITE_001,2025-04-12 03:00:00,0.0,0.0,15,0.0,available
