timestamp,demand_mw,battery_soc,battery_capacity_mwh,battery_max_discharge_mw,backup_available,backup_capacity_mw
2025-03-16 20:00:00,50.77,0.0,200.0,50.0,True,25.0
2025-03-16 21:00:00,41.6,0.0,200.0,50.0,True,25.0
2025-03-16 22:00:00,30.63,0.0,200.0,50.0,True,25.0
2025-03-16 23:00:00,24.95,0.0,200.0,50.0,True,25.0
2025-03-17 00:00:00,22.24,0.0,200.0,50.0,True,25.0
2025-03-17 01:00:00,23.79,0.0,200.0,50.0,True,25.0
2025-03-17 02:00:00,22.81,0.0,200.0,50.0,True,25.0
2025-03-17 03:00:00,20.23,0.0,200.0,50.0,True,25.0
2025-03-17 04:00:00,20.4,0.0,200.0,50.0,True,25.0
2025-03-17 05:00:00,25.0,0.0,200.0,50.0,True,25.0
2025-03-17 06:00:00,28.22,0.0,200.0,50.0,True,25.0
2025-03-17 07:00:00,37.64,0.0,200.0,50.0,True,25.0
2025-03-17 08:00:00,42.48,1.8,200.0,50.0,True,25.0
2025-03-17 09:00:00,42.52,11.8,200.0,50.0,True,25.0
2025-03-17 10:00:00,39.61,26.2,200.0,50.0,True,25.0
2025-03-17 11:00:00,36.22,45.3,200.0,50.0,True,25.0
2025-03-17 12:00:00,33.13,64.2,200.0,50.0,True,25.0
2025-03-17 13:00:00,34.09,80.1,200.0,50.0,True,25.0
2025-03-17 14:00:00,35.45,90.0,200.0,50.0,True,25.0
2025-03-17 15:00:00,38.76,92.9,200.0,50.0,True,25.0
2025-03-17 16:00:00,46.56,82.4,200.0,50.0,True,25.0
2025-03-17 17:00:00,53.49,57.7,200.0,50.0,True,25.0
2025-03-17 18:00:00,58.3,31.1,200.0,50.0,True,25.0
2025-03-17 19:00:00,62.4,4.5,200.0,50.0,True,25.0
2025-03-17 20:00:00,57.89,0.0,200.0,50.0,True,25.0
2025-03-17 21:00:00,46.71,0.0,200.0,50.0,True,25.0
2025-03-17 22:00:00,34.93,0.0,200.0,50.0,True,25.0
2025-03-17 23:00:00,27.34,0.0,200.0,50.0,True,25.0
2025-03-18 00:00:00,21.62,0.0,200.0,50.0,True,25.0
2025-03-18 01:00:00,22.27,0.0,200.0,50.0,True,25.0
2025-03-18 02:00:00,21.02,0.0,200.0,50.0,True,25.0
2025-03-18 03:00:00,20.62,0.0,200.0,50.0,True,25.0
2025-03-18 04:00:00,22.02,0.0,200.0,50.0,True,25.0
2025-03-18 05:00:00,25.5,0.0,200.0,50.0,True,25.0
2025-03-18 06:00:00,28.41,0.0,200.0,50.0,True,25.0
2025-03-18 07:00:00,37.24,0.0,200.0,50.0,True,25.0
2025-03-18 08:00:00,41.8,0.0,200.0,50.0,True,25.0
2025-03-18 09:00:00,39.76,0.0,200.0,50.0,True,25.0
2025-03-18 10:00:00,37.8,4.0,200.0,50.0,True,25.0
2025-03-18 11:00:00,38.68,8.3,200.0,50.0,True,25.0
2025-03-18 12:00:00,35.28,17.8,200.0,50.0,True,25.0
2025-03-18 13:00:00,36.36,24.5,200.0,50.0,True,25.0
2025-03-18 14:00:00,35.1,28.1,200.0,50.0,True,25.0
2025-03-18 15:00:00,37.39,25.1,200.0,50.0,True,25.0
2025-03-18 16:00:00,43.37,12.5,200.0,50.0,True,25.0
2025-03-18 17:00:00,54.8,0.0,200.0,50.0,True,25.0
2025-03-18 18:00:00,59.6,0.0,200.0,50.0,True,25.0
2025-03-18 19:00:00,63.48,0.0,200.0,50.0,True,25.0
2025-03-18 20:00:00,56.84,0.0,200.0,50.0,True,25.0
2025-03-18 21:00:00,45.07,0.0,200.0,50.0,True,25.0
2025-03-18 22:00:00,36.76,0.0,200.0,50.0,True,25.0
2025-03-18 23:00:00,27.0,0.0,200.0,50.0,True,25.0
2025-03-19 00:00:00,22.99,0.0,200.0,50.0,True,25.0
2025-03-19 01:00:00,22.04,0.0,200.0,50.0,True,25.0
2025-03-19 02:00:00,20.79,0.0,200.0,50.0,True,25.0
2025-03-19 03:00:00,22.95,0.0,200.0,50.0,True,25.0
2025-03-19 04:00:00,22.67,0.0,200.0,50.0,True,25.0
2025-03-19 05:00:00,23.27,0.0,200.0,50.0,True,25.0
2025-03-19 06:00:00,28.95,0.0,200.0,50.0,True,25.0
2025-03-19 07:00:00,36.32,0.0,200.0,50.0,True,25.0
2025-03-19 08:00:00,42.59,0.0,200.0,50.0,True,25.0
2025-03-19 09:00:00,39.69,0.0,200.0,50.0,True,25.0
2025-03-19 10:00:00,38.85,1.4,200.0,50.0,True,25.0
2025-03-19 11:00:00,34.54,4.8,200.0,50.0,True,25.0
2025-03-19 12:00:00,35.02,9.7,200.0,50.0,True,25.0
2025-03-19 13:00:00,35.98,10.8,200.0,50.0,True,25.0
2025-03-19 14:00:00,35.12,7.4,200.0,50.0,True,25.0
2025-03-19 15:00:00,37.81,3.5,200.0,50.0,True,25.0
2025-03-19 16:00:00,44.25,0.0,200.0,50.0,True,25.0
2025-03-19 17:00:00,53.42,0.0,200.0,50.0,True,25.0
2025-03-19 18:00:00,63.51,0.0,200.0,50.0,True,25.0
2025-03-19 19:00:00,62.32,0.0,200.0,50.0,True,25.0
2025-03-19 20:00:00,55.74,0.0,200.0,50.0,True,25.0
2025-03-19 21:00:00,46.15,0.0,200.0,50.0,True,25.0
2025-03-19 22:00:00,35.29,0.0,200.0,50.0,True,25.0
2025-03-19 23:00:00,28.35,0.0,200.0,50.0,True,25.0
2025-03-20 00:00:00,24.86,0.0,200.0,50.0,True,25.0
2025-03-20 01:00:00,24.45,0.0,200.0,50.0,True,25.0
2025-03-20 02:00:00,20.66,0.0,200.0,50.0,True,25.0
2025-03-20 03:00:00,19.44,0.0,200.0,50.0,True,25.0
2025-03-20 04:00:00,19.15,0.0,200.0,50.0,True,25.0
2025-03-20 05:00:00,24.74,0.0,200.0,50.0,True,25.0
2025-03-20 06:00:00,28.41,0.0,200.0,50.0,True,25.0
2025-03-20 07:00:00,39.76,0.0,200.0,50.0,True,25.0
2025-03-20 08:00:00,41.78,1.6,200.0,50.0,True,25.0
2025-03-20 09:00:00,42.6,7.4,200.0,50.0,True,25.0
2025-03-20 10:00:00,36.97,23.3,200.0,50.0,True,25.0
2025-03-20 11:00:00,38.07,40.7,200.0,50.0,True,25.0
2025-03-20 12:00:00,36.09,58.5,200.0,50.0,True,25.0
2025-03-20 13:00:00,34.53,74.8,200.0,50.0,True,25.0
2025-03-20 14:00:00,33.66,88.3,200.0,50.0,True,25.0
2025-03-20 15:00:00,39.32,90.6,200.0,50.0,True,25.0
2025-03-20 16:00:00,44.37,81.4,200.0,50.0,True,25.0
2025-03-20 17:00:00,51.23,58.2,200.0,50.0,True,25.0
2025-03-20 18:00:00,62.66,31.6,200.0,50.0,True,25.0
2025-03-20 19:00:00,62.22,5.0,200.0,50.0,True,25.0
2025-03-20 20:00:00,58.89,0.0,200.0,50.0,True,25.0
2025-03-20 21:00:00,45.97,0.0,200.0,50.0,True,25.0
2025-03-20 22:00:00,36.18,0.0,200.0,50.0,True,25.0
2025-03-20 23:00:00,26.6,0.0,200.0,50.0,True,25.0
2025-03-21 00:00:00,24.17,0.0,200.0,50.0,False,0.0
2025-03-21 01:00:00,22.25,0.0,200.0,50.0,False,0.0
2025-03-21 02:00:00,20.95,0.0,200.0,50.0,False,0.0
2025-03-21 03:00:00,19.19,0.0,200.0,50.0,False,0.0
2025-03-21 04:00:00,17.66,0.0,200.0,50.0,False,0.0
2025-03-21 05:00:00,22.9,0.0,200.0,50.0,False,0.0
2025-03-21 06:00:00,30.28,0.0,200.0,50.0,False,0.0
2025-03-21 07:00:00,36.96,0.0,200.0,50.0,False,0.0
2025-03-21 08:00:00,40.89,0.2,200.0,50.0,False,0.0
2025-03-21 09:00:00,38.75,6.5,200.0,50.0,False,0.0
2025-03-21 10:00:00,38.88,20.8,200.0,50.0,False,0.0
2025-03-21 11:00:00,35.72,40.3,200.0,50.0,False,0.0
2025-03-21 12:00:00,36.42,59.9,200.0,50.0,False,0.0
2025-03-21 13:00:00,34.73,76.9,200.0,50.0,False,0.0
2025-03-21 14:00:00,35.19,87.3,200.0,50.0,False,0.0
2025-03-21 15:00:00,39.0,86.2,200.0,50.0,False,0.0
2025-03-21 16:00:00,43.24,74.3,200.0,50.0,False,0.0
2025-03-21 17:00:00,52.44,49.8,200.0,50.0,False,0.0
2025-03-21 18:00:00,61.56,23.2,200.0,50.0,False,0.0
2025-03-21 19:00:00,63.64,0.0,200.0,50.0,False,0.0
2025-03-21 20:00:00,57.87,0.0,200.0,50.0,False,0.0
2025-03-21 21:00:00,45.43,0.0,200.0,50.0,False,0.0
2025-03-21 22:00:00,34.48,0.0,200.0,50.0,False,0.0
2025-03-21 23:00:00,26.48,0.0,200.0,50.0,False,0.0
2025-03-22 00:00:00,21.94,0.0,200.0,50.0,False,0.0
2025-03-22 01:00:00,17.05,0.0,200.0,50.0,False,0.0
2025-03-22 02:00:00,16.11,0.0,200.0,50.0,False,0.0
2025-03-22 03:00:00,15.38,0.0,200.0,50.0,False,0.0
2025-03-22 04:00:00,16.18,0.0,200.0,50.0,False,0.0
2025-03-22 05:00:00,22.64,0.0,200.0,50.0,False,0.0
2025-03-22 06:00:00,26.81,0.0,200.0,50.0,False,0.0
2025-03-22 07:00:00,32.51,0.0,200.0,50.0,False,0.0
2025-03-22 08:00:00,37.06,5.4,200.0,50.0,False,0.0
2025-03-22 09:00:00,37.32,14.6,200.0,50.0,False,0.0
2025-03-22 10:00:00,34.55,31.2,200.0,50.0,False,0.0
2025-03-22 11:00:00,34.87,50.0,200.0,50.0,False,0.0
2025-03-22 12:00:00,30.58,71.2,200.0,50.0,False,0.0
2025-03-22 13:00:00,28.96,90.1,200.0,50.0,False,0.0
2025-03-22 14:00:00,29.42,100.0,200.0,50.0,False,0.0
2025-03-22 15:00:00,33.98,100.0,200.0,50.0,False,0.0
2025-03-22 16:00:00,39.92,92.5,200.0,50.0,False,0.0
2025-03-22 17:00:00,47.0,71.6,200.0,50.0,False,0.0
2025-03-22 18:00:00,52.92,45.0,200.0,50.0,False,0.0
2025-03-22 19:00:00,56.47,18.4,200.0,50.0,False,0.0
2025-03-22 20:00:00,50.75,0.0,200.0,50.0,False,0.0
2025-03-22 21:00:00,40.28,0.0,200.0,50.0,False,0.0
2025-03-22 22:00:00,29.8,0.0,200.0,50.0,False,0.0
2025-03-22 23:00:00,23.94,0.0,200.0,50.0,False,0.0
2025-03-23 00:00:00,21.55,0.0,200.0,50.0,True,25.0
2025-03-23 01:00:00,18.44,0.0,200.0,50.0,True,25.0
2025-03-23 02:00:00,17.25,0.0,200.0,50.0,True,25.0
2025-03-23 03:00:00,17.18,0.0,200.0,50.0,True,25.0
2025-03-23 04:00:00,18.67,0.0,200.0,50.0,True,25.0
2025-03-23 05:00:00,22.62,0.0,200.0,50.0,True,25.0
2025-03-23 06:00:00,24.44,0.0,200.0,50.0,True,25.0
2025-03-23 07:00:00,34.17,0.0,200.0,50.0,True,25.0
2025-03-23 08:00:00,36.8,4.2,200.0,50.0,True,25.0
2025-03-23 09:00:00,35.24,16.1,200.0,50.0,True,25.0
2025-03-23 10:00:00,35.75,33.6,200.0,50.0,True,25.0
2025-03-23 11:00:00,32.38,53.3,200.0,50.0,True,25.0
2025-03-23 12:00:00,29.58,76.5,200.0,50.0,True,25.0
2025-03-23 13:00:00,30.77,94.2,200.0,50.0,True,25.0
2025-03-23 14:00:00,31.65,100.0,200.0,50.0,True,25.0
2025-03-23 15:00:00,32.7,100.0,200.0,50.0,True,25.0
2025-03-23 16:00:00,37.31,93.7,200.0,50.0,True,25.0
2025-03-23 17:00:00,47.31,72.8,200.0,50.0,True,25.0
2025-03-23 18:00:00,53.23,46.2,200.0,50.0,True,25.0
2025-03-23 19:00:00,54.32,19.6,200.0,50.0,True,25.0
2025-03-23 20:00:00,51.31,0.0,200.0,50.0,True,25.0
2025-03-23 21:00:00,39.65,0.0,200.0,50.0,True,25.0
2025-03-23 22:00:00,31.18,0.0,200.0,50.0,True,25.0
2025-03-23 23:00:00,25.62,0.0,200.0,50.0,True,25.0
2025-03-24 00:00:00,23.41,0.0,200.0,50.0,True,25.0
2025-03-24 01:00:00,19.79,0.0,200.0,50.0,True,25.0
2025-03-24 02:00:00,20.77,0.0,200.0,50.0,True,25.0
2025-03-24 03:00:00,20.38,0.0,200.0,50.0,True,25.0
2025-03-24 04:00:00,22.45,0.0,200.0,50.0,True,25.0
2025-03-24 05:00:00,23.19,0.0,200.0,50.0,True,25.0
2025-03-24 06:00:00,31.38,0.0,200.0,50.0,True,25.0
2025-03-24 07:00:00,36.91,0.0,200.0,50.0,True,25.0
2025-03-24 08:00:00,42.33,0.0,200.0,50.0,True,25.0
2025-03-24 09:00:00,40.01,0.1,200.0,50.0,True,25.0
2025-03-24 10:00:00,40.08,6.1,200.0,50.0,True,25.0
2025-03-24 11:00:00,34.87,15.1,200.0,50.0,True,25.0
2025-03-24 12:00:00,35.31,27.6,200.0,50.0,True,25.0
2025-03-24 13:00:00,33.41,41.3,200.0,50.0,True,25.0
2025-03-24 14:00:00,36.64,49.6,200.0,50.0,True,25.0
2025-03-24 15:00:00,37.47,49.9,200.0,50.0,True,25.0
2025-03-24 16:00:00,44.46,37.9,200.0,50.0,True,25.0
2025-03-24 17:00:00,52.12,13.7,200.0,50.0,True,25.0
2025-03-24 18:00:00,60.67,0.0,200.0,50.0,True,25.0
2025-03-24 19:00:00,61.84,0.0,200.0,50.0,True,25.0
2025-03-24 20:00:00,56.32,0.0,200.0,50.0,True,25.0
2025-03-24 21:00:00,43.41,0.0,200.0,50.0,True,25.0
2025-03-24 22:00:00,35.3,0.0,200.0,50.0,True,25.0
2025-03-24 23:00:00,26.18,0.0,200.0,50.0,True,25.0
2025-03-25 00:00:00,22.44,0.0,200.0,50.0,True,25.0
2025-03-25 01:00:00,20.08,0.0,200.0,50.0,True,25.0
2025-03-25 02:00:00,19.95,0.0,200.0,50.0,True,25.0
2025-03-25 03:00:00,20.72,0.0,200.0,50.0,True,25.0
2025-03-25 04:00:00,21.76,0.0,200.0,50.0,True,25.0
2025-03-25 05:00:00,24.57,0.0,200.0,50.0,True,25.0
2025-03-25 06:00:00,28.03,0.0,200.0,50.0,True,25.0
2025-03-25 07:00:00,38.67,0.0,200.0,50.0,True,25.0
2025-03-25 08:00:00,41.33,0.0,200.0,50.0,True,25.0
2025-03-25 09:00:00,41.39,0.0,200.0,50.0,True,25.0
2025-03-25 10:00:00,38.92,1.6,200.0,50.0,True,25.0
2025-03-25 11:00:00,35.79,7.8,200.0,50.0,True,25.0
2025-03-25 12:00:00,36.0,19.4,200.0,50.0,True,25.0
2025-03-25 13:00:00,34.26,27.6,200.0,50.0,True,25.0
2025-03-25 14:00:00,33.09,30.6,200.0,50.0,True,25.0
2025-03-25 15:00:00,36.41,29.5,200.0,50.0,True,25.0
2025-03-25 16:00:00,42.28,16.6,200.0,50.0,True,25.0
2025-03-25 17:00:00,55.02,0.0,200.0,50.0,True,25.0
2025-03-25 18:00:00,59.14,0.0,200.0,50.0,True,25.0
2025-03-25 19:00:00,64.44,0.0,200.0,50.0,True,25.0
2025-03-25 20:00:00,55.42,0.0,200.0,50.0,True,25.0
2025-03-25 21:00:00,44.32,0.0,200.0,50.0,True,25.0
2025-03-25 22:00:00,35.81,0.0,200.0,50.0,True,25.0
2025-03-25 23:00:00,28.55,0.0,200.0,50.0,True,25.0
2025-03-26 00:00:00,24.41,0.0,200.0,50.0,True,25.0
2025-03-26 01:00:00,22.73,0.0,200.0,50.0,True,25.0
2025-03-26 02:00:00,20.22,0.0,200.0,50.0,True,25.0
2025-03-26 03:00:00,21.09,0.0,200.0,50.0,True,25.0
2025-03-26 04:00:00,21.47,0.0,200.0,50.0,True,25.0
2025-03-26 05:00:00,23.31,0.0,200.0,50.0,True,25.0
2025-03-26 06:00:00,29.34,0.0,200.0,50.0,True,25.0
2025-03-26 07:00:00,39.63,0.0,200.0,50.0,True,25.0
2025-03-26 08:00:00,42.48,3.7,200.0,50.0,True,25.0
2025-03-26 09:00:00,37.59,16.0,200.0,50.0,True,25.0
2025-03-26 10:00:00,39.42,29.5,200.0,50.0,True,25.0
2025-03-26 11:00:00,37.51,42.4,200.0,50.0,True,25.0
2025-03-26 12:00:00,34.25,55.2,200.0,50.0,True,25.0
2025-03-26 13:00:00,33.75,67.9,200.0,50.0,True,25.0
2025-03-26 14:00:00,34.84,74.3,200.0,50.0,True,25.0
2025-03-26 15:00:00,35.98,75.7,200.0,50.0,True,25.0
2025-03-26 16:00:00,43.35,64.9,200.0,50.0,True,25.0
2025-03-26 17:00:00,52.53,40.7,200.0,50.0,True,25.0
2025-03-26 18:00:00,60.08,14.1,200.0,50.0,True,25.0
2025-03-26 19:00:00,61.47,0.0,200.0,50.0,True,25.0
2025-03-26 20:00:00,57.41,0.0,200.0,50.0,True,25.0
2025-03-26 21:00:00,44.69,0.0,200.0,50.0,True,25.0
2025-03-26 22:00:00,35.79,0.0,200.0,50.0,True,25.0
2025-03-26 23:00:00,28.14,0.0,200.0,50.0,True,25.0
2025-03-27 00:00:00,25.34,0.0,200.0,50.0,True,25.0
2025-03-27 01:00:00,23.96,0.0,200.0,50.0,True,25.0
2025-03-27 02:00:00,23.24,0.0,200.0,50.0,True,25.0
2025-03-27 03:00:00,18.64,0.0,200.0,50.0,True,25.0
2025-03-27 04:00:00,21.57,0.0,200.0,50.0,True,25.0
2025-03-27 05:00:00,22.85,0.0,200.0,50.0,True,25.0
2025-03-27 06:00:00,33.12,0.0,200.0,50.0,True,25.0
2025-03-27 07:00:00,39.03,0.0,200.0,50.0,True,25.0
2025-03-27 08:00:00,43.64,1.2,200.0,50.0,True,25.0
2025-03-27 09:00:00,40.64,10.7,200.0,50.0,True,25.0
2025-03-27 10:00:00,35.14,25.4,200.0,50.0,True,25.0
2025-03-27 11:00:00,35.53,44.1,200.0,50.0,True,25.0
2025-03-27 12:00:00,33.83,63.9,200.0,50.0,True,25.0
2025-03-27 13:00:00,33.09,82.1,200.0,50.0,True,25.0
2025-03-27 14:00:00,35.08,94.9,200.0,50.0,True,25.0
2025-03-27 15:00:00,38.9,99.2,200.0,50.0,True,25.0
2025-03-27 16:00:00,40.62,93.5,200.0,50.0,True,25.0
2025-03-27 17:00:00,52.6,70.7,200.0,50.0,True,25.0
2025-03-27 18:00:00,59.6,44.1,200.0,50.0,True,25.0
2025-03-27 19:00:00,63.66,17.5,200.0,50.0,True,25.0
2025-03-27 20:00:00,57.25,0.0,200.0,50.0,True,25.0
2025-03-27 21:00:00,45.37,0.0,200.0,50.0,True,25.0
2025-03-27 22:00:00,34.92,0.0,200.0,50.0,True,25.0
2025-03-27 23:00:00,25.33,0.0,200.0,50.0,True,25.0
2025-03-28 00:00:00,24.47,0.0,200.0,50.0,True,25.0
2025-03-28 01:00:00,21.38,0.0,200.0,50.0,True,25.0
2025-03-28 02:00:00,20.15,0.0,200.0,50.0,True,25.0
2025-03-28 03:00:00,21.61,0.0,200.0,50.0,True,25.0
2025-03-28 04:00:00,21.45,0.0,200.0,50.0,True,25.0
2025-03-28 05:00:00,22.87,0.0,200.0,50.0,True,25.0
2025-03-28 06:00:00,28.41,0.0,200.0,50.0,True,25.0
2025-03-28 07:00:00,38.68,0.0,200.0,50.0,True,25.0
2025-03-28 08:00:00,42.23,0.0,200.0,50.0,True,25.0
2025-03-28 09:00:00,40.1,6.4,200.0,50.0,True,25.0
2025-03-28 10:00:00,36.8,21.0,200.0,50.0,True,25.0
2025-03-28 11:00:00,35.15,38.4,200.0,50.0,True,25.0
2025-03-28 12:00:00,33.7,55.2,200.0,50.0,True,25.0
2025-03-28 13:00:00,33.27,67.6,200.0,50.0,True,25.0
2025-03-28 14:00:00,34.55,76.2,200.0,50.0,True,25.0
2025-03-28 15:00:00,38.05,77.8,200.0,50.0,True,25.0
2025-03-28 16:00:00,43.57,68.1,200.0,50.0,True,25.0
2025-03-28 17:00:00,55.07,43.3,200.0,50.0,True,25.0
2025-03-28 18:00:00,61.11,16.7,200.0,50.0,True,25.0
2025-03-28 19:00:00,63.34,0.0,200.0,50.0,True,25.0
2025-03-28 20:00:00,57.01,0.0,200.0,50.0,True,25.0
2025-03-28 21:00:00,45.61,0.0,200.0,50.0,True,25.0
2025-03-28 22:00:00,35.09,0.0,200.0,50.0,True,25.0
2025-03-28 23:00:00,27.59,0.0,200.0,50.0,True,25.0
2025-03-29 00:00:00,21.77,0.0,200.0,50.0,True,25.0
2025-03-29 01:00:00,18.03,0.0,200.0,50.0,True,25.0
2025-03-29 02:00:00,19.43,0.0,200.0,50.0,True,25.0
2025-03-29 03:00:00,17.8,0.0,200.0,50.0,True,25.0
2025-03-29 04:00:00,16.39,0.0,200.0,50.0,True,25.0
2025-03-29 05:00:00,20.9,0.0,200.0,50.0,True,25.0
2025-03-29 06:00:00,24.03,0.0,200.0,50.0,True,25.0
2025-03-29 07:00:00,32.96,0.0,200.0,50.0,True,25.0
2025-03-29 08:00:00,36.61,6.6,200.0,50.0,True,25.0
2025-03-29 09:00:00,33.39,21.0,200.0,50.0,True,25.0
2025-03-29 10:00:00,33.54,41.5,200.0,50.0,True,25.0
2025-03-29 11:00:00,32.08,64.1,200.0,50.0,True,25.0
2025-03-29 12:00:00,31.31,87.0,200.0,50.0,True,25.0
2025-03-29 13:00:00,28.9,100.0,200.0,50.0,True,25.0
2025-03-29 14:00:00,30.73,100.0,200.0,50.0,True,25.0
2025-03-29 15:00:00,33.49,100.0,200.0,50.0,True,25.0
2025-03-29 16:00:00,37.9,95.9,200.0,50.0,True,25.0
2025-03-29 17:00:00,44.4,77.9,200.0,50.0,True,25.0
2025-03-29 18:00:00,52.67,51.3,200.0,50.0,True,25.0
2025-03-29 19:00:00,55.29,24.8,200.0,50.0,True,25.0
2025-03-29 20:00:00,48.48,0.0,200.0,50.0,True,25.0
2025-03-29 21:00:00,39.74,0.0,200.0,50.0,True,25.0
2025-03-29 22:00:00,30.32,0.0,200.0,50.0,True,25.0
2025-03-29 23:00:00,25.32,0.0,200.0,50.0,True,25.0
2025-03-30 00:00:00,20.8,0.0,200.0,50.0,True,25.0
2025-03-30 01:00:00,19.52,0.0,200.0,50.0,True,25.0
2025-03-30 02:00:00,18.52,0.0,200.0,50.0,True,25.0
2025-03-30 03:00:00,16.98,0.0,200.0,50.0,True,25.0
2025-03-30 04:00:00,17.17,0.0,200.0,50.0,True,25.0
2025-03-30 05:00:00,20.43,0.0,200.0,50.0,True,25.0
2025-03-30 06:00:00,26.03,0.0,200.0,50.0,True,25.0
2025-03-30 07:00:00,33.7,0.0,200.0,50.0,True,25.0
2025-03-30 08:00:00,38.52,5.2,200.0,50.0,True,25.0
2025-03-30 09:00:00,36.28,18.5,200.0,50.0,True,25.0
2025-03-30 10:00:00,35.04,37.4,200.0,50.0,True,25.0
2025-03-30 11:00:00,29.51,60.9,200.0,50.0,True,25.0
2025-03-30 12:00:00,32.25,84.0,200.0,50.0,True,25.0
2025-03-30 13:00:00,29.72,100.0,200.0,50.0,True,25.0
2025-03-30 14:00:00,30.84,100.0,200.0,50.0,True,25.0
2025-03-30 15:00:00,34.62,100.0,200.0,50.0,True,25.0
2025-03-30 16:00:00,38.37,96.1,200.0,50.0,True,25.0
2025-03-30 17:00:00,45.04,77.7,200.0,50.0,True,25.0
2025-03-30 18:00:00,54.46,51.1,200.0,50.0,True,25.0
2025-03-30 19:00:00,53.39,24.5,200.0,50.0,True,25.0
2025-03-30 20:00:00,48.34,0.0,200.0,50.0,True,25.0
2025-03-30 21:00:00,39.66,0.0,200.0,50.0,True,25.0
2025-03-30 22:00:00,29.89,0.0,200.0,50.0,True,25.0
2025-03-30 23:00:00,23.97,0.0,200.0,50.0,True,25.0
2025-03-31 00:00:00,23.45,0.0,200.0,50.0,True,25.0
2025-03-31 01:00:00,23.37,0.0,200.0,50.0,True,25.0
2025-03-31 02:00:00,21.58,0.0,200.0,50.0,True,25.0
2025-03-31 03:00:00,18.91,0.0,200.0,50.0,True,25.0
2025-03-31 04:00:00,20.16,0.0,200.0,50.0,True,25.0
2025-03-31 05:00:00,23.1,0.0,200.0,50.0,True,25.0
2025-03-31 06:00:00,28.54,0.0,200.0,50.0,True,25.0
2025-03-31 07:00:00,37.45,0.0,200.0,50.0,True,25.0
2025-03-31 08:00:00,40.37,0.5,200.0,50.0,True,25.0
2025-03-31 09:00:00,40.23,3.0,200.0,50.0,True,25.0
2025-03-31 10:00:00,37.52,14.8,200.0,50.0,True,25.0
2025-03-31 11:00:00,35.11,32.2,200.0,50.0,True,25.0
2025-03-31 12:00:00,35.02,48.9,200.0,50.0,True,25.0
2025-03-31 13:00:00,34.37,65.6,200.0,50.0,True,25.0
2025-03-31 14:00:00,34.14,77.8,200.0,50.0,True,25.0
2025-03-31 15:00:00,40.2,78.5,200.0,50.0,True,25.0
2025-03-31 16:00:00,46.16,67.5,200.0,50.0,True,25.0
2025-03-31 17:00:00,53.16,43.9,200.0,50.0,True,25.0
2025-03-31 18:00:00,59.25,17.3,200.0,50.0,True,25.0
2025-03-31 19:00:00,61.95,0.0,200.0,50.0,True,25.0
2025-03-31 20:00:00,54.72,0.0,200.0,50.0,True,25.0
2025-03-31 21:00:00,44.27,0.0,200.0,50.0,True,25.0
2025-03-31 22:00:00,32.42,0.0,200.0,50.0,True,25.0
2025-03-31 23:00:00,26.43,0.0,200.0,50.0,True,25.0
2025-04-01 00:00:00,22.05,0.0,200.0,50.0,True,25.0
2025-04-01 01:00:00,22.47,0.0,200.0,50.0,True,25.0
2025-04-01 02:00:00,20.09,0.0,200.0,50.0,True,25.0
2025-04-01 03:00:00,20.24,0.0,200.0,50.0,True,25.0
2025-04-01 04:00:00,21.89,0.0,200.0,50.0,True,25.0
2025-04-01 05:00:00,24.93,0.0,200.0,50.0,True,25.0
2025-04-01 06:00:00,28.53,0.0,200.0,50.0,True,25.0
2025-04-01 07:00:00,38.38,0.0,200.0,50.0,True,25.0
2025-04-01 08:00:00,42.04,0.3,200.0,50.0,True,25.0
2025-04-01 09:00:00,41.34,6.2,200.0,50.0,True,25.0
2025-04-01 10:00:00,38.95,14.8,200.0,50.0,True,25.0
2025-04-01 11:00:00,37.76,27.5,200.0,50.0,True,25.0
2025-04-01 12:00:00,32.39,41.8,200.0,50.0,True,25.0
2025-04-01 13:00:00,32.5,54.0,200.0,50.0,True,25.0
2025-04-01 14:00:00,35.62,62.4,200.0,50.0,True,25.0
2025-04-01 15:00:00,38.7,59.2,200.0,50.0,True,25.0
2025-04-01 16:00:00,43.28,49.5,200.0,50.0,True,25.0
2025-04-01 17:00:00,51.91,26.5,200.0,50.0,True,25.0
2025-04-01 18:00:00,60.67,0.0,200.0,50.0,True,25.0
2025-04-01 19:00:00,59.16,0.0,200.0,50.0,True,25.0
2025-04-01 20:00:00,57.05,0.0,200.0,50.0,True,25.0
2025-04-01 21:00:00,45.35,0.0,200.0,50.0,True,25.0
2025-04-01 22:00:00,33.8,0.0,200.0,50.0,True,25.0
2025-04-01 23:00:00,27.75,0.0,200.0,50.0,True,25.0
2025-04-02 00:00:00,23.03,0.0,200.0,50.0,True,25.0
2025-04-02 01:00:00,21.72,0.0,200.0,50.0,True,25.0
2025-04-02 02:00:00,20.9,0.0,200.0,50.0,True,25.0
2025-04-02 03:00:00,20.77,0.0,200.0,50.0,True,25.0
2025-04-02 04:00:00,21.15,0.0,200.0,50.0,True,25.0
2025-04-02 05:00:00,21.2,0.0,200.0,50.0,True,25.0
2025-04-02 06:00:00,27.24,0.0,200.0,50.0,True,25.0
2025-04-02 07:00:00,36.64,0.0,200.0,50.0,True,25.0
2025-04-02 08:00:00,42.11,0.3,200.0,50.0,True,25.0
2025-04-02 09:00:00,40.42,9.4,200.0,50.0,True,25.0
