timestamp,cloud_cover,temperature,irradiance
2025-04-11 15:00:00,10.3,23.2,578.9
2025-04-11 16:00:00,14.0,22.4,359.3
2025-04-11 17:00:00,15.5,23.3,144.3
2025-04-11 18:00:00,17.3,22.5,0.0
2025-04-11 19:00:00,5.1,21.3,0.0
2025-04-11 20:00:00,13.4,19.7,0.0
2025-04-11 21:00:00,21.6,18.6,0.0
2025-04-11 22:00:00,17.7,17.5,0.0
2025-04-11 23:00:00,15.7,16.2,0.0
2025-04-12 00:00:00,0.0,15.8,0.0
2025-04-12 01:00:00,0.0,14.6,0.0
2025-04-12 02:00:00,4.2,14.0,0.0
2025-04-12 03:00:00,2.9,13.8,0.0
2025-04-12 04:00:00,11.3,14.4,0.0
2025-04-12 05:00:00,7.0,15.0,0.0
2025-04-12 06:00:00,10.4,15.3,146.0
2025-04-12 07:00:00,0.7,16.6,366.9
2025-04-12 08:00:00,0.2,17.9,580.5
2025-04-12 09:00:00,0.0,19.1,758.1
2025-04-12 10:00:00,0.2,20.7,894.9
2025-04-12 11:00:00,0.0,21.7,987.9
2025-04-12 12:00:00,0.0,22.4,934.2
2025-04-12 13:00:00,2.8,22.1,932.0
2025-04-12 14:00:00,0.0,23.7,775.0
2025-04-12 15:00:00,0.0,24.3,583.3
2025-04-12 16:00:00,1.1,24.1,375.6
2025-04-12 17:00:00,11.7,23.3,141.7
2025-04-12 18:00:00,0.0,20.9,0.0
2025-04-12 19:00:00,5.0,19.5,0.0
2025-04-12 20:00:00,0.1,18.5,0.0
2025-04-12 21:00:00,1.9,17.6,0.0
2025-04-12 22:00:00,3.7,16.5,0.0
2025-04-12 23:00:00,1.1,15.2,0.0
2025-04-13 00:00:00,23.5,15.2,0.0
2025-04-13 01:00:00,18.4,14.0,0.0
2025-04-13 02:00:00,12.1,13.9,0.0
2025-04-13 03:00:00,7.2,13.4,0.0
2025-04-13 04:00:00,9.0,13.2,0.0
2025-04-13 05:00:00,5.4,13.3,0.0
2025-04-13 06:00:00,13.4,13.8,149.3
2025-04-13 07:00:00,26.9,15.2,350.7
2025-04-13 08:00:00,22.2,16.1,566.8
2025-04-13 09:00:00,24.7,17.0,717.4
2025-04-13 10:00:00,28.9,18.7,835.0
2025-04-13 11:00:00,32.5,20.2,861.6
2025-04-13 12:00:00,32.4,22.0,852.8
2025-04-13 13:00:00,37.6,23.2,772.1
2025-04-13 14:00:00,40.2,23.6,646.8
2025-04-13 15:00:00,28.7,24.4,517.9
2025-04-13 16:00:00,35.4,24.6,330.4
2025-04-13 17:00:00,41.5,24.0,118.8
2025-04-13 18:00:00,33.6,22.9,0.0
2025-04-13 19:00:00,33.1,21.4,0.0
2025-04-13 20:00:00,37.8,21.1,0.0
2025-04-13 21:00:00,34.8,19.3,0.0
2025-04-13 22:00:00,42.4,18.6,0.0
2025-04-13 23:00:00,59.4,17.1,0.0
2025-04-14 00:00:00,49.1,16.4,0.0
2025-04-14 01:00:00,35.3,15.7,0.0
2025-04-14 02:00:00,36.7,15.5,0.0
2025-04-14 03:00:00,41.3,15.6,0.0
2025-04-14 04:00:00,37.7,16.3,0.0
2025-04-14 05:00:00,48.0,17.2,0.0
2025-04-14 06:00:00,34.7,18.4,135.5
2025-04-14 07:00:00,39.3,18.2,318.2
2025-04-14 08:00:00,32.9,19.5,521.7
2025-04-14 09:00:00,45.9,20.4,630.9
2025-04-14 10:00:00,59.5,20.7,610.0
2025-04-14 11:00:00,49.4,22.5,754.8
2025-04-14 12:00:00,42.3,23.2,827.1
2025-04-14 13:00:00,47.3,23.8,712.0
2025-04-14 14:00:00,41.7,23.8,644.3
2025-04-14 15:00:00,39.5,25.2,497.5
2025-04-14 16:00:00,38.2,25.4,328.1
2025-04-14 17:00:00,21.5,26.2,145.1
2025-04-14 18:00:00,22.0,25.9,0.0
2025-04-14 19:00:00,17.0,24.7,0.0
2025-04-14 20:00:00,14.2,22.8,0.0
2025-04-14 21:00:00,27.2,20.9,0.0
2025-04-14 22:00:00,17.1,19.4,0.0
2025-04-14 23:00:00,24.8,18.0,0.0
2025-04-15 00:00:00,35.0,16.4,0.0
2025-04-15 01:00:00,33.2,14.6,0.0
2025-04-15 02:00:00,40.2,13.7,0.0
2025-04-15 03:00:00,42.8,14.5,0.0
2025-04-15 04:00:00,46.9,15.9,0.0
2025-04-15 05:00:00,53.7,16.7,0.0
2025-04-15 06:00:00,49.3,17.1,120.4
2025-04-15 07:00:00,43.1,17.5,300.8
2025-04-15 08:00:00,33.9,18.2,526.0
2025-04-15 09:00:00,27.9,20.3,730.9
2025-04-15 10:00:00,52.8,21.7,676.5
2025-04-15 11:00:00,61.1,22.1,658.6
2025-04-15 12:00:00,47.6,23.8,784.6
2025-04-15 13:00:00,36.0,25.0,809.8
2025-04-15 14:00:00,40.2,25.4,676.5
2025-04-15 15:00:00,44.4,26.5,474.6
2025-04-15 16:00:00,48.1,26.0,290.2
2025-04-15 17:00:00,45.0,26.2,128.0
2025-04-15 18:00:00,43.3,26.0,0.0
2025-04-15 19:00:00,45.4,24.7,0.0
2025-04-15 20:00:00,45.3,23.6,0.0
2025-04-15 21:00:00,26.7,21.8,0.0
2025-04-15 22:00:00,26.4,20.8,0.0
2025-04-15 23:00:00,21.1,18.4,0.0
2025-04-16 00:00:00,50.1,17.5,0.0
2025-04-16 01:00:00,75.7,16.9,0.0
2025-04-16 02:00:00,77.3,14.9,0.0
2025-04-16 03:00:00,73.2,14.2,0.0
2025-04-16 04:00:00,79.5,14.1,0.0
2025-04-16 05:00:00,81.6,15.3,0.0
2025-04-16 06:00:00,82.9,15.1,65.3
2025-04-16 07:00:00,85.5,15.0,141.0
2025-04-16 08:00:00,99.4,15.7,110.5
2025-04-16 09:00:00,86.2,16.0,300.9
2025-04-16 10:00:00,87.3,16.0,330.8
2025-04-16 11:00:00,77.2,17.5,485.0
2025-04-16 12:00:00,80.1,18.1,451.9
2025-04-16 13:00:00,70.8,19.1,528.6
2025-04-16 14:00:00,66.7,20.7,453.5
2025-04-16 15:00:00,64.1,22.2,366.3
2025-04-16 16:00:00,71.9,23.1,204.5
2025-04-16 17:00:00,78.4,24.1,74.2
2025-04-16 18:00:00,66.7,24.5,0.0
2025-04-16 19:00:00,66.9,22.3,0.0
2025-04-16 20:00:00,60.9,21.1,0.0
2025-04-16 21:00:00,51.2,19.2,0.0
2025-04-16 22:00:00,51.1,17.3,0.0
2025-04-16 23:00:00,50.2,16.3,0.0
2025-04-17 00:00:00,43.2,14.3,0.0
2025-04-17 01:00:00,45.9,12.6,0.0
2025-04-17 02:00:00,33.7,12.3,0.0
2025-04-17 03:00:00,29.5,12.5,0.0
2025-04-17 04:00:00,38.5,13.0,0.0
2025-04-17 05:00:00,54.9,13.5,0.0
2025-04-17 06:00:00,40.0,14.3,135.8
2025-04-17 07:00:00,24.5,15.6,349.9
2025-04-17 08:00:00,40.9,16.6,490.7
2025-04-17 09:00:00,43.4,17.2,621.2
2025-04-17 10:00:00,35.6,18.7,794.3
2025-04-17 11:00:00,40.0,20.4,814.1
2025-04-17 12:00:00,18.5,23.1,961.9
2025-04-17 13:00:00,20.6,24.0,877.0
2025-04-17 14:00:00,25.1,24.5,726.2
2025-04-17 15:00:00,33.8,24.7,519.2
2025-04-17 16:00:00,26.0,25.1,357.5
2025-04-17 17:00:00,27.9,24.6,150.4
2025-04-17 18:00:00,21.5,22.5,0.0
2025-04-17 19:00:00,25.3,22.0,0.0
2025-04-17 20:00:00,19.5,21.5,0.0
2025-04-17 21:00:00,18.2,19.6,0.0
2025-04-17 22:00:00,12.4,17.5,0.0
2025-04-17 23:00:00,20.5,16.2,0.0
2025-04-18 00:00:00,0.0,14.8,0.0
2025-04-18 01:00:00,0.0,14.4,0.0
2025-04-18 02:00:00,0.0,13.9,0.0
2025-04-18 03:00:00,0.0,13.3,0.0
2025-04-18 04:00:00,0.0,12.9,0.0
2025-04-18 05:00:00,0.0,14.1,0.0
2025-04-18 06:00:00,13.0,15.4,156.2
2025-04-18 07:00:00,3.2,17.2,377.0
2025-04-18 08:00:00,15.3,17.9,585.5
2025-04-18 09:00:00,22.2,20.1,729.3
2025-04-18 10:00:00,22.5,20.6,923.0
2025-04-18 11:00:00,34.6,21.9,875.0
2025-04-18 12:00:00,34.2,22.3,867.2
2025-04-18 13:00:00,33.9,23.0,800.3
2025-04-18 14:00:00,30.2,24.8,701.6
2025-04-18 15:00:00,37.1,25.6,517.4
2025-04-18 16:00:00,42.1,25.5,319.3
2025-04-18 17:00:00,32.8,25.1,144.8
2025-04-18 18:00:00,19.1,24.4,0.0
2025-04-18 19:00:00,15.9,23.4,0.0
2025-04-18 20:00:00,8.3,22.5,0.0
2025-04-18 21:00:00,7.5,20.7,0.0
2025-04-18 22:00:00,17.3,18.5,0.0
2025-04-18 23:00:00,12.3,17.1,0.0
2025-04-19 00:00:00,31.8,16.1,0.0
2025-04-19 01:00:00,31.6,14.5,0.0
2025-04-19 02:00:00,37.8,14.2,0.0
2025-04-19 03:00:00,18.5,13.7,0.0
2025-04-19 04:00:00,14.6,14.1,0.0
2025-04-19 05:00:00,17.8,14.3,0.0
2025-04-19 06:00:00,28.5,15.4,150.4
2025-04-19 07:00:00,24.3,15.8,365.0
2025-04-19 08:00:00,9.6,16.9,610.6
2025-04-19 09:00:00,16.6,18.2,750.7
2025-04-19 10:00:00,12.7,20.7,884.2
2025-04-19 11:00:00,4.9,22.9,986.2
2025-04-19 12:00:00,2.5,24.8,982.3
2025-04-19 13:00:00,3.9,26.4,927.7
2025-04-19 14:00:00,1.8,28.9,777.5
2025-04-19 15:00:00,0.0,29.0,622.8
2025-04-19 16:00:00,0.0,29.4,377.8
2025-04-19 17:00:00,12.6,29.2,167.6
2025-04-19 18:00:00,19.5,28.9,0.0
2025-04-19 19:00:00,11.3,28.2,0.0
2025-04-19 20:00:00,11.5,26.3,0.0
2025-04-19 21:00:00,13.3,24.4,0.0
2025-04-19 22:00:00,19.7,22.9,0.0
2025-04-19 23:00:00,25.9,21.3,0.0
2025-04-20 00:00:00,28.8,20.3,0.0
2025-04-20 01:00:00,30.2,19.9,0.0
2025-04-20 02:00:00,34.5,19.0,0.0
2025-04-20 03:00:00,46.3,18.6,0.0
2025-04-20 04:00:00,50.6,18.8,0.0
2025-04-20 05:00:00,55.1,19.2,0.0
2025-04-20 06:00:00,53.4,18.5,120.9
2025-04-20 07:00:00,62.5,18.6,245.8
2025-04-20 08:00:00,62.5,19.7,390.2
2025-04-20 09:00:00,52.4,21.6,583.8
2025-04-20 10:00:00,61.6,21.9,615.0
2025-04-20 11:00:00,64.0,22.4,635.9
2025-04-20 12:00:00,57.0,23.8,703.3
2025-04-20 13:00:00,50.6,24.1,694.9
2025-04-20 14:00:00,51.2,24.8,577.5
2025-04-20 15:00:00,53.0,24.6,450.1
2025-04-20 16:00:00,52.4,25.7,293.3
2025-04-20 17:00:00,52.9,25.4,119.2
2025-04-20 18:00:00,64.4,26.1,0.0
2025-04-20 19:00:00,69.5,25.5,0.0
2025-04-20 20:00:00,66.9,23.6,0.0
2025-04-20 21:00:00,70.7,21.6,0.0
2025-04-20 22:00:00,58.2,19.8,0.0
2025-04-20 23:00:00,58.6,18.3,0.0
2025-04-21 00:00:00,72.3,17.6,0.0
2025-04-21 01:00:00,66.4,16.2,0.0
2025-04-21 02:00:00,56.1,15.9,0.0
2025-04-21 03:00:00,48.7,15.7,0.0
2025-04-21 04:00:00,38.6,15.6,0.0
2025-04-21 05:00:00,32.2,15.8,0.0
2025-04-21 06:00:00,29.9,16.3,153.3
2025-04-21 07:00:00,19.5,16.9,387.2
2025-04-21 08:00:00,21.8,18.1,571.2
2025-04-21 09:00:00,30.9,19.3,733.2
2025-04-21 10:00:00,24.4,21.1,851.6
2025-04-21 11:00:00,38.1,22.9,814.4
2025-04-21 12:00:00,42.1,23.9,827.2
2025-04-21 13:00:00,49.8,25.2,710.2
2025-04-21 14:00:00,43.1,26.4,647.7
2025-04-21 15:00:00,49.2,26.7,462.1
2025-04-21 16:00:00,39.1,27.0,333.2
2025-04-21 17:00:00,46.0,26.9,135.6
2025-04-21 18:00:00,46.3,26.6,0.0
2025-04-21 19:00:00,49.7,24.9,0.0
2025-04-21 20:00:00,38.8,22.5,0.0
2025-04-21 21:00:00,31.5,21.2,0.0
2025-04-21 22:00:00,37.0,20.2,0.0
2025-04-21 23:00:00,29.4,19.0,0.0
2025-04-22 00:00:00,70.2,18.6,0.0
2025-04-22 01:00:00,59.6,17.9,0.0
2025-04-22 02:00:00,68.1,17.7,0.0
2025-04-22 03:00:00,58.9,17.7,0.0
2025-04-22 04:00:00,65.0,17.5,0.0
2025-04-22 05:00:00,71.1,17.6,0.0
2025-04-22 06:00:00,65.8,17.5,106.4
2025-04-22 07:00:00,71.3,17.9,220.5
2025-04-22 08:00:00,73.7,18.4,306.8
2025-04-22 09:00:00,69.4,18.5,454.9
2025-04-22 10:00:00,61.8,20.7,585.3
2025-04-22 11:00:00,47.5,22.4,761.8
2025-04-22 12:00:00,53.4,23.5,727.8
2025-04-22 13:00:00,43.3,25.6,775.7
2025-04-22 14:00:00,47.7,25.1,625.1
2025-04-22 15:00:00,48.7,25.5,472.6
2025-04-22 16:00:00,57.1,25.6,276.9
2025-04-22 17:00:00,56.6,25.6,121.2
2025-04-22 18:00:00,56.0,25.2,0.0
2025-04-22 19:00:00,64.0,24.9,0.0
2025-04-22 20:00:00,67.8,23.8,0.0
2025-04-22 21:00:00,71.0,22.8,0.0
2025-04-22 22:00:00,75.0,21.3,0.0
2025-04-22 23:00:00,62.6,19.0,0.0
2025-04-23 00:00:00,70.6,17.0,0.0
2025-04-23 01:00:00,75.9,15.4,0.0
2025-04-23 02:00:00,67.5,15.0,0.0
2025-04-23 03:00:00,66.4,14.8,0.0
2025-04-23 04:00:00,67.0,15.0,0.0
2025-04-23 05:00:00,66.8,15.5,0.0
2025-04-23 06:00:00,70.3,16.8,104.7
2025-04-23 07:00:00,82.2,16.7,170.6
2025-04-23 08:00:00,89.9,17.7,205.1
2025-04-23 09:00:00,77.5,18.8,388.8
2025-04-23 10:00:00,82.1,19.7,387.9
2025-04-23 11:00:00,91.8,21.1,293.6
2025-04-23 12:00:00,92.7,23.1,286.8
2025-04-23 13:00:00,99.2,23.9,179.2
2025-04-23 14:00:00,100.0,25.5,141.3
2025-04-23 15:00:00,100.0,26.7,106.7
2025-04-23 16:00:00,100.0,27.5,76.3
2025-04-23 17:00:00,100.0,28.2,31.7
2025-04-23 18:00:00,100.0,28.0,0.0
2025-04-23 19:00:00,100.0,26.5,0.0
2025-04-23 20:00:00,100.0,24.8,0.0
2025-04-23 21:00:00,100.0,23.6,0.0
2025-04-23 22:00:00,99.6,22.0,0.0
2025-04-23 23:00:00,100.0,19.9,0.0
2025-04-24 00:00:00,62.6,17.9,0.0
2025-04-24 01:00:00,47.3,15.1,0.0
2025-04-24 02:00:00,47.9,14.4,0.0
2025-04-24 03:00:00,28.7,14.0,0.0
2025-04-24 04:00:00,33.7,14.3,0.0
2025-04-24 05:00:00,40.1,16.1,0.0
2025-04-24 06:00:00,33.9,16.9,154.1
2025-04-24 07:00:00,34.2,18.0,343.9
2025-04-24 08:00:00,49.1,18.0,474.0
2025-04-24 09:00:00,42.5,19.2,660.5
2025-04-24 10:00:00,32.3,20.7,822.6
2025-04-24 11:00:00,43.6,21.3,806.4
2025-04-24 12:00:00,57.5,21.7,687.4
2025-04-24 13:00:00,54.0,22.1,677.0
2025-04-24 14:00:00,59.0,22.4,517.6
2025-04-24 15:00:00,66.0,23.6,367.3
2025-04-24 16:00:00,55.5,24.3,282.8
2025-04-24 17:00:00,48.3,24.2,142.9
2025-04-24 18:00:00,55.7,24.0,0.0
2025-04-24 19:00:00,65.9,23.7,0.0
2025-04-24 20:00:00,65.9,22.3,0.0
2025-04-24 21:00:00,54.3,21.0,0.0
2025-04-24 22:00:00,67.0,19.2,0.0
2025-04-24 23:00:00,58.1,17.4,0.0
2025-04-25 00:00:00,40.8,16.4,0.0
2025-04-25 01:00:00,40.7,16.5,0.0
2025-04-25 02:00:00,50.3,16.8,0.0
2025-04-25 03:00:00,53.2,16.9,0.0
2025-04-25 04:00:00,52.2,17.2,0.0
2025-04-25 05:00:00,51.7,18.4,0.0
2025-04-25 06:00:00,47.9,19.1,143.6
2025-04-25 07:00:00,48.6,18.5,320.3
2025-04-25 08:00:00,24.6,19.4,596.9
2025-04-25 09:00:00,21.3,21.0,759.5
2025-04-25 10:00:00,22.8,21.5,896.3
2025-04-25 11:00:00,12.9,22.9,972.3
2025-04-25 12:00:00,16.5,23.7,990.7
2025-04-25 13:00:00,14.9,24.7,924.7
2025-04-25 14:00:00,29.2,24.9,741.3
2025-04-25 15:00:00,40.3,25.1,518.6
2025-04-25 16:00:00,33.8,25.9,350.8
2025-04-25 17:00:00,30.6,25.6,159.3
2025-04-25 18:00:00,28.4,24.9,0.0
2025-04-25 19:00:00,23.4,23.0,0.0
2025-04-25 20:00:00,24.2,22.2,0.0
2025-04-25 21:00:00,17.3,20.3,0.0
2025-04-25 22:00:00,8.2,18.1,0.0
2025-04-25 23:00:00,14.3,17.0,0.0
2025-04-26 00:00:00,21.4,15.7,0.0
2025-04-26 01:00:00,14.7,14.5,0.0
2025-04-26 02:00:00,22.3,14.3,0.0
2025-04-26 03:00:00,16.9,14.0,0.0
2025-04-26 04:00:00,19.1,15.5,0.0
2025-04-26 05:00:00,25.6,16.2,0.0
2025-04-26 06:00:00,24.6,17.2,172.8
2025-04-26 07:00:00,27.5,17.2,375.2
2025-04-26 08:00:00,22.3,18.1,591.1
2025-04-26 09:00:00,20.4,19.0,748.0
2025-04-26 10:00:00,18.5,20.2,873.6
2025-04-26 11:00:00,12.6,22.1,989.5
2025-04-26 12:00:00,11.9,24.0,971.3
2025-04-26 13:00:00,0.4,25.7,902.8
2025-04-26 14:00:00,0.0,26.2,815.6
2025-04-26 15:00:00,0.0,26.2,635.4
2025-04-26 16:00:00,0.0,26.6,417.4
2025-04-26 17:00:00,0.0,27.1,184.6
2025-04-26 18:00:00,1.4,26.3,0.0
2025-04-26 19:00:00,7.3,25.6,0.0
2025-04-26 20:00:00,15.7,24.4,0.0
2025-04-26 21:00:00,10.9,23.1,0.0
2025-04-26 22:00:00,2.2,20.8,0.0
2025-04-26 23:00:00,0.0,19.1,0.0
2025-04-27 00:00:00,0.0,18.2,0.0
2025-04-27 01:00:00,0.0,17.8,0.0
2025-04-27 02:00:00,0.0,16.8,0.0
2025-04-27 03:00:00,0.0,15.5,0.0
2025-04-27 04:00:00,0.0,15.5,0.0
2025-04-27 05:00:00,0.0,16.7,0.0
2025-04-27 06:00:00,0.0,16.8,190.9
2025-04-27 07:00:00,0.0,17.5,406.3
2025-04-27 08:00:00,0.0,19.1,634.8
2025-04-27 09:00:00,0.0,20.7,820.2
2025-04-27 10:00:00,0.0,22.6,942.0
2025-04-27 11:00:00,0.0,23.5,1013.4
2025-04-27 12:00:00,0.0,24.7,1011.7
2025-04-27 13:00:00,0.0,26.3,896.3
2025-04-27 14:00:00,0.0,26.4,803.9
2025-04-27 15:00:00,0.0,27.4,606.4
2025-04-27 16:00:00,0.0,26.7,408.4
2025-04-27 17:00:00,5.5,26.6,181.1
2025-04-27 18:00:00,7.9,25.6,0.0
2025-04-27 19:00:00,0.0,23.7,0.0
2025-04-27 20:00:00,0.0,22.1,0.0
2025-04-27 21:00:00,0.0,20.9,0.0
2025-04-27 22:00:00,0.0,19.4,0.0
2025-04-27 23:00:00,0.0,18.6,0.0
2025-04-28 00:00:00,16.2,18.5,0.0
2025-04-28 01:00:00,13.1,16.9,0.0
2025-04-28 02:00:00,13.9,15.7,0.0
2025-04-28 03:00:00,10.3,14.8,0.0
2025-04-28 04:00:00,26.2,14.9,0.0
2025-04-28 05:00:00,23.8,16.1,0.0
2025-04-28 06:00:00,38.8,17.2,158.5
2025-04-28 07:00:00,43.9,17.7,335.2
2025-04-28 08:00:00,45.7,18.7,492.3
2025-04-28 09:00:00,46.4,20.6,644.4
2025-04-28 10:00:00,47.2,22.8,755.0
2025-04-28 11:00:00,29.4,24.9,900.7
2025-04-28 12:00:00,26.9,24.8,924.9
2025-04-28 13:00:00,33.6,25.8,835.6
2025-04-28 14:00:00,32.4,27.2,710.9
2025-04-28 15:00:00,20.5,28.0,598.4
2025-04-28 16:00:00,20.9,28.4,393.5
2025-04-28 17:00:00,35.3,28.2,168.4
2025-04-28 18:00:00,44.2,27.2,0.0
2025-04-28 19:00:00,41.7,25.4,0.0
2025-04-28 20:00:00,47.5,23.9,0.0
2025-04-28 21:00:00,42.1,22.9,0.0
2025-04-28 22:00:00,26.7,20.7,0.0
2025-04-28 23:00:00,19.3,19.4,0.0
2025-04-29 00:00:00,69.4,19.2,0.0
2025-04-29 01:00:00,66.5,19.0,0.0
2025-04-29 02:00:00,64.2,18.4,0.0
2025-04-29 03:00:00,61.8,17.2,0.0
2025-04-29 04:00:00,77.2,18.0,0.0
2025-04-29 05:00:00,88.6,19.8,0.0
2025-04-29 06:00:00,100.0,20.0,33.9
2025-04-29 07:00:00,97.3,19.6,90.1
2025-04-29 08:00:00,95.6,19.4,146.6
2025-04-29 09:00:00,79.7,20.1,370.1
2025-04-29 10:00:00,89.6,21.8,299.8
2025-04-29 11:00:00,77.1,23.3,490.7
2025-04-29 12:00:00,77.2,24.1,483.2
2025-04-29 13:00:00,66.8,25.6,553.4
2025-04-29 14:00:00,61.7,26.6,520.2
2025-04-29 15:00:00,55.2,28.2,450.7
2025-04-29 16:00:00,51.4,28.1,301.7
2025-04-29 17:00:00,48.5,28.7,146.0
2025-04-29 18:00:00,46.0,28.3,0.0
2025-04-29 19:00:00,54.8,27.8,0.0
2025-04-29 20:00:00,47.0,26.9,0.0
2025-04-29 21:00:00,50.7,25.4,0.0
2025-04-29 22:00:00,62.0,23.7,0.0
2025-04-29 23:00:00,58.1,22.1,0.0
2025-04-30 00:00:00,32.5,20.5,0.0
2025-04-30 01:00:00,31.9,18.7,0.0
2025-04-30 02:00:00,42.7,19.0,0.0
2025-04-30 03:00:00,44.3,18.8,0.0
2025-04-30 04:00:00,39.9,18.3,0.0
2025-04-30 05:00:00,44.1,17.9,0.0
2025-04-30 06:00:00,35.2,17.1,168.3
2025-04-30 07:00:00,41.6,18.3,337.0
2025-04-30 08:00:00,45.0,19.0,526.2
2025-04-30 09:00:00,42.3,20.1,642.4
2025-04-30 10:00:00,35.7,21.9,806.3
2025-04-30 11:00:00,29.5,23.3,904.7
2025-04-30 12:00:00,35.4,24.6,924.7
2025-04-30 13:00:00,46.2,25.4,774.2
2025-04-30 14:00:00,40.7,26.5,696.4
2025-04-30 15:00:00,44.6,26.2,502.9
2025-04-30 16:00:00,27.8,26.3,398.2
2025-04-30 17:00:00,24.9,26.4,181.4
2025-04-30 18:00:00,26.8,25.5,0.0
2025-04-30 19:00:00,21.5,24.9,0.0
2025-04-30 20:00:00,16.6,24.6,0.0
2025-04-30 21:00:00,14.4,23.3,0.0
2025-04-30 22:00:00,20.2,22.6,0.0
2025-04-30 23:00:00,21.5,21.5,0.0
2025-05-01 00:00:00,0.0,19.7,0.0
2025-05-01 01:00:00,0.0,18.8,0.0
2025-05-01 02:00:00,0.0,19.2,0.0
2025-05-01 03:00:00,0.0,18.6,0.0
2025-05-01 04:00:00,0.0,18.2,0.0
2025-05-01 05:00:00,0.0,18.2,0.0
2025-05-01 06:00:00,0.0,19.0,199.7
2025-05-01 07:00:00,0.0,19.7,415.2
2025-05-01 08:00:00,0.0,22.0,630.8
2025-05-01 09:00:00,0.0,23.6,825.2
2025-05-01 10:00:00,2.1,25.5,967.9
2025-05-01 11:00:00,0.0,26.9,1003.5
2025-05-01 12:00:00,0.0,27.5,1014.9
2025-05-01 13:00:00,2.9,27.7,970.8
2025-05-01 14:00:00,9.5,27.6,765.7
2025-05-01 15:00:00,42.6,27.5,510.2
2025-05-01 16:00:00,23.7,28.2,401.6
2025-05-01 17:00:00,37.5,28.2,171.5
2025-05-01 18:00:00,33.6,26.9,0.0
2025-05-01 19:00:00,34.7,25.7,0.0
2025-05-01 20:00:00,33.0,23.8,0.0
2025-05-01 21:00:00,28.5,22.4,0.0
2025-05-01 22:00:00,23.4,21.1,0.0
2025-05-01 23:00:00,26.1,19.1,0.0
2025-05-02 00:00:00,21.6,18.5,0.0
2025-05-02 01:00:00,28.8,18.8,0.0
2025-05-02 02:00:00,25.8,18.6,0.0
2025-05-02 03:00:00,17.5,18.1,0.0
2025-05-02 04:00:00,15.6,18.1,0.0
2025-05-02 05:00:00,27.6,18.7,0.0
2025-05-02 06:00:00,23.8,18.9,179.2
2025-05-02 07:00:00,27.6,20.0,384.1
2025-05-02 08:00:00,22.3,20.6,579.6
2025-05-02 09:00:00,29.5,20.9,768.1
2025-05-02 10:00:00,35.2,22.2,790.2
2025-05-02 11:00:00,49.6,23.1,763.9
2025-05-02 12:00:00,46.0,24.2,806.4
2025-05-02 13:00:00,49.7,24.6,717.4
2025-05-02 14:00:00,48.3,25.8,617.5
2025-05-02 15:00:00,56.7,25.8,435.5
2025-05-02 16:00:00,47.9,26.3,320.3
2025-05-02 17:00:00,51.9,27.3,146.9
2025-05-02 18:00:00,48.0,27.3,0.0
2025-05-02 19:00:00,45.5,25.4,0.0
2025-05-02 20:00:00,44.6,23.4,0.0
2025-05-02 21:00:00,45.0,22.0,0.0
2025-05-02 22:00:00,42.5,19.8,0.0
2025-05-02 23:00:00,42.9,17.5,0.0
2025-05-03 00:00:00,36.6,16.7,0.0
2025-05-03 01:00:00,41.7,16.1,0.0
2025-05-03 02:00:00,45.4,15.9,0.0
2025-05-03 03:00:00,38.0,15.9,0.0
2025-05-03 04:00:00,28.0,16.0,0.0
2025-05-03 05:00:00,34.0,16.4,0.0
2025-05-03 06:00:00,38.6,17.3,168.4
2025-05-03 07:00:00,47.4,18.9,323.3
2025-05-03 08:00:00,38.6,19.8,531.8
2025-05-03 09:00:00,33.8,20.7,700.3
2025-05-03 10:00:00,18.3,22.1,915.0
2025-05-03 11:00:00,14.7,23.3,957.3
2025-05-03 12:00:00,22.6,24.4,966.8
2025-05-03 13:00:00,17.8,24.7,920.4
2025-05-03 14:00:00,22.5,25.6,741.6
2025-05-03 15:00:00,19.9,26.5,622.3
2025-05-03 16:00:00,21.8,25.7,401.7
2025-05-03 17:00:00,11.7,25.0,199.1
2025-05-03 18:00:00,12.7,24.4,0.0
2025-05-03 19:00:00,0.0,23.1,0.0
2025-05-03 20:00:00,0.0,22.0,0.0
2025-05-03 21:00:00,0.0,20.6,0.0
2025-05-03 22:00:00,0.0,19.8,0.0
2025-05-03 23:00:00,2.6,18.3,0.0
2025-05-04 00:00:00,8.3,16.9,0.0
2025-05-04 01:00:00,21.3,15.7,0.0
2025-05-04 02:00:00,12.9,15.5,0.0
2025-05-04 03:00:00,27.1,15.6,0.0
2025-05-04 04:00:00,33.1,16.4,0.0
2025-05-04 05:00:00,29.0,17.3,0.0
2025-05-04 06:00:00,36.3,16.9,172.0
2025-05-04 07:00:00,24.9,17.4,407.2
2025-05-04 08:00:00,17.1,18.4,609.5
2025-05-04 09:00:00,11.9,19.7,783.6
2025-05-04 10:00:00,8.0,21.2,930.1
2025-05-04 11:00:00,0.4,23.6,987.3
2025-05-04 12:00:00,11.9,25.2,1024.2
2025-05-04 13:00:00,10.1,26.2,919.5
2025-05-04 14:00:00,13.5,26.7,804.4
2025-05-04 15:00:00,9.1,26.9,643.8
2025-05-04 16:00:00,0.0,27.0,417.6
2025-05-04 17:00:00,0.0,26.6,203.8
2025-05-04 18:00:00,0.0,26.2,0.0
2025-05-04 19:00:00,0.0,25.4,0.0
2025-05-04 20:00:00,0.0,22.8,0.0
